date,dte,T,S,F,r,carry
2022-01-24,116,0.3178082191780822,45.45000076293945,44.585180208668724,-0.028740580993487534,-0.06044939922682449
2022-01-24,207,0.5671232876712329,45.45000076293945,44.646358801071436,-0.05922333532743845,-0.03145715157277267
2022-01-24,361,0.989041095890411,45.45000076293945,43.97897569104884,-0.000327790734187892,-0.03326569848973696
2022-01-25,24,0.06575342465753424,40.189998626708984,40.31556680521447,-0.0808775762156555,0.047442291800730056
2022-01-25,31,0.08493150684931507,40.189998626708984,40.438457644262996,-0.1817892654705014,0.07256529410552175
2022-01-25,38,0.10410958904109589,40.189998626708984,40.416124191602826,0.06233391087150934,0.05389171887534003
2022-01-25,52,0.14246575342465753,40.189998626708984,40.34482965447741,0.04555170409841224,0.026989467198820557
2022-01-25,115,0.3150684931506849,40.189998626708984,40.40915416877461,0.0444224830797721,0.01726028931146708
2022-01-25,206,0.5643835616438356,40.189998626708984,40.452481013884345,-0.10958513048405806,0.011534359076955594
2022-01-25,360,0.9863013698630136,40.189998626708984,40.70392357642619,0.0008517445991251648,0.012882792489639324
2022-01-26,23,0.06301369863013699,42.119998931884766,41.786413718503596,-0.07420351164132873,-0.12618535399097325
2022-01-26,30,0.0821917808219178,42.119998931884766,41.882266309818796,-0.3054453673014498,-0.06886531648333764
2022-01-26,37,0.10136986301369863,42.119998931884766,41.86572623755134,-0.3159286058246784,-0.05973332795429318
2022-01-26,51,0.13972602739726028,42.119998931884766,41.87717647992295,-0.14769750095453668,-0.04137881524377855
2022-01-26,114,0.31232876712328766,42.119998931884766,41.78779056371225,0.03938351375378168,-0.0253529538552162
2022-01-26,205,0.5616438356164384,42.119998931884766,41.9167759209443,-0.02865379003586476,-0.0086113918251818
2022-01-26,359,0.9835616438356164,42.119998931884766,42.19034360397816,0.032083842189010496,0.0016965976773279288
2022-01-27,22,0.06027397260273973,36.36000061035156,36.480976333989084,-0.21578108901547285,0.05510906532789806
2022-01-27,29,0.07945205479452055,36.36000061035156,36.52296825241703,-0.1341345738956306,0.0562860682246164
2022-01-27,36,0.09863013698630137,36.36000061035156,36.51336906795494,-0.018089770996976548,0.04267644143259569
2022-01-27,50,0.136986301369863,36.36000061035156,36.49563696490963,-0.1675271135962462,0.027181054621733484
2022-01-27,113,0.3095890410958904,36.36000061035156,36.51534845515318,-0.04592107026102194,0.013771132565460918
2022-01-27,204,0.5589041095890411,36.36000061035156,36.411710709670885,0.0436614304251771,0.002542761046418512
2022-01-27,358,0.9808219178082191,36.36000061035156,36.76949667656331,0.011998533349089851,0.011418301828481268
2022-01-28,21,0.057534246575342465,38.40999984741211,38.1187092091091,-0.33673923887755774,-0.13231461045749038
2022-01-28,28,0.07671232876712329,38.40999984741211,38.39096210364541,-0.8815525631365317,-0.0064626949237583785
2022-01-28,35,0.0958904109589041,38.40999984741211,38.37166600139865,-0.20114920820575666,-0.010413092242241257
2022-01-28,42,0.11506849315068493,38.40999984741211,38.41685694579683,-0.1836078599001863,0.0015513181950627805
2022-01-28,49,0.13424657534246576,38.40999984741211,38.28054777236019,-0.04673428731226484,-0.02514747412689348
2022-01-28,112,0.30684931506849317,38.40999984741211,38.18310026028202,-0.040202740905328424,-0.019308572427786875
