week,monday,spot_1000_high,lots,shares,call_strike,call_expiry,call_px,call_qty,call_premium,call_mark,call_iv,prem_pct,otm_pct,gross_if_called_pct,target_hit,put_strike,put_expiry,put_qty,put_dte,cash_after,equity
25,2025-06-16,21.61,25,2500,22.0,2025-06-20,0.5700000000000001,25,1425.0000000000002,print_1000,0.8984,2.6376677464136975,1.8047200370199024,4.442387783433598,False,8.0,2025-08-15,29,60,2329.9500000000035,58800.450000000004
26,2025-06-23,21.73,26,2600,22.0,2025-06-27,0.77,26,2002.0,print_1000,0.8328,3.5434882650713297,1.2425218591808562,4.786010124252184,False,8.0,2025-08-15,29,53,59328.55,60768.05
27,2025-06-30,24.94,23,2300,25.0,2025-07-03,0.88,23,2024.0,print_1000,0.8046,3.5284683239775463,0.2405773857257376,3.769045709703282,False,8.0,2025-08-15,29,46,61452.600000000006,62380.600000000006
28,2025-07-07,25.95,23,2300,26.0,2025-07-11,0.96,23,2208.0,print_1000,0.8761,3.6994219653179194,0.19267822736031004,3.89210019267823,False,8.0,2025-08-15,29,39,63737.65000000001,64468.65000000001
29,2025-07-14,25.6,24,2400,26.0,2025-07-18,1.05,24,2520.0,print_1000,0.9148,4.1015625,1.5625,5.664062499999995,False,8.0,2025-08-15,29,32,67178.05,67868.55
30,2025-07-21,28.19,23,2300,29.0,2025-07-25,0.67,23,1541.0,print_1000,0.8609,2.3767293366442,2.873359347286275,5.250088683930467,False,8.0,2025-08-15,29,25,3855.600000000003,63016.999161401116
31,2025-07-28,26.96,24,2400,27.0,2025-08-01,0.96,24,2304.0,print_1000,0.9359,3.560830860534124,0.14836795252224366,3.7091988130563767,False,8.0,2025-08-15,29,18,3447.500000000003,61699.272755438076
32,2025-08-04,24.85,25,2500,25.0,2025-08-08,0.91,25,2275.0,print_1000,0.9054,3.6619718309859155,0.6036217303822866,4.265593561368204,False,8.0,2025-08-15,29,11,65708.25,65773.68245152263
33,2025-08-11,26.8,24,2400,27.0,2025-08-15,0.72,24,1728.0,print_1000,0.8257,2.6865671641791042,0.746268656716409,3.43283582089552,False,8.0,2025-08-15,29,4,67876.65,67876.65
34,2025-08-18,27.38,21,2100,27.5,2025-08-22,0.95,21,1995.0,print_1000,0.7648,3.4696859021183344,0.43827611395179655,3.9079620160701283,False,27.0,2025-11-21,21,95,3363.955975964123,69786.95597596411
35,2025-08-25,27.2,22,2200,27.5,2025-08-29,0.88,22,1936.0,print_1000,0.8222,3.2352941176470593,1.1029411764705843,4.338235294117649,False,27.0,2025-11-21,22,88,2139.505975964123,69547.50597596413
36,2025-09-02,24.91,22,2200,25.0,2025-09-05,0.8200000000000001,22,1804.0000000000002,print_1000,0.9734,3.291850662384585,0.3613006824568332,3.6531513448414286,False,27.0,2025-11-21,22,80,58918.20597596413,68708.20597596413
37,2025-09-08,26.96,21,2100,27.0,2025-09-12,0.9,21,1890.0,print_1000,0.7296,3.3382789317507418,0.14836795252224366,3.486646884272994,False,27.0,2025-11-21,22,74,60857.555975964126,68337.55597596413
38,2025-09-15,29.87,20,2000,30.0,2025-09-19,0.88,20,1760.0,print_1000,0.8,2.9460997656511547,0.43521928356209383,3.3813190492132534,False,27.0,2025-11-21,22,67,62844.555975964126,66782.55597596412
39,2025-09-22,34.2,18,1800,50.0,2025-09-26,2.3322398093772128,18,4198.031656878983,model,4.5415,6.819414647301791,46.1988304093567,53.01824505665851,False,27.0,2025-11-21,22,60,5461.8876328431015,70405.8876328431
40,2025-09-29,35.38,19,1900,36.0,2025-10-03,0.92,19,1748.0,print_1000,0.8585,2.6003391746749576,1.7524024872809463,4.352741661955899,False,27.0,2025-11-21,22,53,72049.5376328431,74810.5376328431
41,2025-10-06,42.71,16,1600,43.0,2025-10-10,1.99,16,3184.0,print_1000,1.1029,4.659330367595411,0.6789978927651541,5.338328260360569,True,27.0,2025-11-21,22,46,6879.1376328431015,66037.1376328431
42,2025-10-13,38.81,17,1700,39.0,2025-10-17,1.86,17,3162.0,print_1000,1.1781,4.792579232156661,0.489564545220289,5.28214377737696,True,27.0,2025-11-21,22,39,72440.0876328431,74750.0876328431
43,2025-10-20,42.4,17,1700,43.0,2025-10-24,1.82,17,3094.0,print_1000,1.107,4.2924528301886795,1.4150943396226356,5.707547169811325,False,27.0,2025-11-21,22,32,76526.0376328431,77824.0376328431
44,2025-10-27,45.79,16,1600,46.0,2025-10-31,2.24,16,3584.0000000000005,print_1000,1.2779,4.891897794278227,0.45861541821359264,5.350513212491813,True,27.0,2025-11-21,22,25,80419.6376328431,81090.6376328431
45,2025-11-03,49.11,16,1600,50.0,2025-11-07,1.92,16,3072.0,print_1000,1.0484,3.9095907147220528,1.8122581958867956,5.721848910608839,False,27.0,2025-11-21,22,18,4897.237632843107,72479.23763284311
46,2025-11-10,44.92,17,1700,45.0,2025-11-14,2.0,17,3400.0,print_1000,1.0765,4.452359750667854,0.17809439002671734,4.630454140694564,False,27.0,2025-11-21,22,11,3793.687632843107,70240.68763284311
47,2025-11-17,39.69,17,1700,41.0,2025-11-21,1.35,17,2295.0,print_1000,1.5062,3.4013605442176873,3.3005794910556885,6.701940035273375,False,27.0,2025-11-21,22,4,6077.637632843107,59967.63763284311
48,2025-11-24,34.82,15,1500,35.0,2025-11-28,1.72,15,2580.0,print_1000,1.1548,4.939689833429064,0.5169442848937278,5.456634118322802,True,34.0,2026-02-20,15,88,58426.46429059826,64838.96429059826
49,2025-12-01,40.92,14,1400,41.0,2025-12-05,1.55,14,2170.0,print_1000,1.0308,3.787878787878788,0.19550342130987275,3.9833822091886564,False,34.0,2026-02-20,15,81,60685.36429059826,65192.86429059826
50,2025-12-08,47.97,12,1200,48.0,2025-12-12,2.35,12,2820.0,print_1000,1.0507,4.898895142797582,0.0625390869293252,4.961434229726915,True,34.0,2026-02-20,15,74,5927.564290598263,61030.06429059826
51,2025-12-15,42.33,13,1300,42.5,2025-12-19,1.87,13,2431.0,print_1000,1.0648,4.417670682730924,0.40160642570281624,4.81927710843374,False,34.0,2026-02-20,15,67,4116.614290598263,62793.61429059826
52,2025-12-22,43.84,13,1300,44.0,2025-12-26,1.06,13,1378.0,print_1000,0.5999,2.417883211678832,0.36496350364962904,2.7828467153284593,False,34.0,2026-02-20,15,60,62679.664290598266,65784.66429059826
53,2025-12-29,43.27,14,1400,43.5,2026-01-02,1.0437240712867393,14,1461.213699801435,model,0.6328,2.412119415961958,0.5315461058470028,2.9436655218089576,False,34.0,2026-02-20,15,53,3546.7779903996943,65365.777990399685
