date,equity
2022-05-12,100891.28232689787
2022-05-13,100976.28232689787
2022-05-17,97972.20646106506
2022-05-18,102712.20646106506
2022-05-19,103144.70646106506
2022-05-20,103371.20646106506
2022-05-24,103602.05646106506
2022-05-25,104671.55646106506
2022-05-26,104750.05646106506
2022-05-27,102102.55646106506
2022-06-01,102663.50646106506
2022-06-02,104707.50646106506
2022-06-03,105065.50646106506
2022-06-07,108267.30646106506
2022-06-08,105837.30646106506
2022-06-09,101480.30646106506
2022-06-10,96727.30646106506
2022-06-14,93526.50646106506
2022-06-15,94029.00646106506
2022-06-16,91316.00646106506
2022-06-17,90793.50646106506
2022-06-22,93438.90646106507
2022-06-23,93491.90646106505
2022-06-24,94325.90646106507
2022-06-28,95614.15646106505
2022-06-29,95416.15646106507
2022-06-30,95021.65646106507
2022-07-01,94086.65646106507
2022-07-06,90889.35646106506
2022-07-07,84788.35646106506
2022-07-08,83989.85646106506
2022-07-12,87711.55646106506
2022-07-13,87393.55646106506
2022-07-14,86118.55646106506
2022-07-15,82351.55646106506
2022-07-19,78345.50646106506
2022-07-20,76172.50646106506
2022-07-21,74262.50646106506
2022-07-22,77691.50646106506
2022-07-26,79405.10646106505
2022-07-27,77019.10646106506
2022-07-28,76033.10646106506
2022-07-29,74941.60646106506
2022-08-02,74875.65646106507
2022-08-03,74553.15646106507
2022-08-04,74569.15646106507
2022-08-05,75012.65646106507
2022-08-09,74475.70646106507
2022-08-10,75089.20646106507
2022-08-11,75062.70646106507
2022-08-12,77353.20646106507
2022-08-16,75897.60646106506
2022-08-17,74230.10646106506
2022-08-18,75581.67312385331
2022-08-19,73051.10646106506
2022-08-23,73023.90646106507
2022-08-24,73210.90646106507
2022-08-25,73839.90646106507
2022-08-26,72037.90646106507
2022-08-30,71526.20646106507
2022-08-31,70505.20646106507
2022-09-01,70141.20646106506
2022-09-02,69352.20646106507
2022-09-07,68523.00646106506
2022-09-08,68757.00646106506
2022-09-09,66426.00646106506
2022-09-13,65432.556461065076
2022-09-14,65793.55646106508
2022-09-15,65333.55646106507
2022-09-16,65441.556461065076
2022-09-20,65758.15646106507
2022-09-21,64893.65646106507
2022-09-22,66052.65646106479
2022-09-23,66210.15646106507
2022-09-27,66974.86889968674
2022-09-28,66564.36889968674
2022-09-29,67532.36889968674
2022-09-30,67334.86889968674
2022-10-04,64166.884082667995
2022-10-05,63271.384082667995
2022-10-06,64193.884082667995
2022-10-07,69668.884082668
2022-10-11,70787.58865325185
2022-10-12,70411.08865325185
2022-10-13,70767.08865325185
2022-10-14,70653.08865325185
2022-10-18,71462.27496130823
2022-10-19,71563.77496130823
2022-10-20,71767.27496130823
2022-10-21,70173.77496130823
2022-10-25,68703.82496130822
2022-10-26,69689.82496130822
2022-10-27,71025.82496130823
2022-10-28,68324.82496130822
2022-11-01,70419.37496130823
2022-11-02,71419.87496130822
2022-11-03,71542.37496130822
2022-11-04,72270.37496130823
2022-11-08,70202.77496130823
2022-11-09,72370.77496130823
2022-11-10,64900.77496130823
2022-11-11,60194.27496130822
2022-11-15,59760.67496130822
2022-11-16,62502.67496130822
2022-11-17,62619.67496130822
2022-11-18,62690.67496130822
2022-11-22,63534.48016811434
2022-11-23,63472.48016811434
2022-11-25,63945.48016811434
2022-11-29,63123.880168114345
2022-11-30,65758.88016811435
2022-12-01,65899.38016811435
2022-12-02,67149.38016811435
2022-12-06,65369.560258821104
2022-12-07,65408.060258821104
2022-12-08,67711.56025882109
2022-12-09,67416.56025882109
2022-12-13,68982.4083713945
2022-12-14,69239.9083713945
2022-12-15,66538.9083713945
2022-12-16,65814.4083713945
2022-12-20,64476.81986291796
2022-12-21,65156.31986291797
2022-12-22,63808.81986291796
2022-12-23,63574.31986291796
2022-12-28,62937.23192123434
2022-12-29,62959.73192123435
2022-12-30,63787.23192123434
2022-12-30,60291.23192123434
