date,equity
2023-06-14,117606.79274097731
2023-06-15,117610.29274097731
2023-06-16,117898.29274097731
2023-06-21,112642.8927409773
2023-06-22,114140.3927409773
2023-06-23,109043.8927409773
2023-06-27,116310.8427409773
2023-06-28,115958.3427409773
2023-06-29,116987.8427409773
2023-06-30,117211.3427409773
2023-07-05,112812.09274097728
2023-07-06,109743.07282745383
2023-07-07,109585.0927409773
2023-07-11,112992.1927409773
2023-07-12,113950.6927409773
2023-07-13,113788.1927409773
2023-07-14,113942.1927409773
2023-07-18,116570.8927409773
2023-07-19,115793.3927409773
2023-07-20,108594.3927409773
2023-07-21,111253.3927409773
2023-07-25,113063.29274097733
2023-07-26,112515.79274097731
2023-07-27,114304.79274097731
2023-07-28,114485.29274097731
2023-08-01,115776.05898652562
2023-08-02,106278.79274097731
2023-08-03,105738.79274097731
2023-08-04,104928.79274097731
2023-08-08,104885.64274097732
2023-08-09,100507.14274097732
2023-08-10,99552.13817609315
2023-08-11,93016.14274097732
2023-08-15,95369.1927409773
2023-08-16,91945.6927409773
2023-08-17,89817.1927409773
2023-08-18,91049.1927409773
2023-08-22,94549.29274097731
2023-08-23,94891.29274097731
2023-08-24,95157.29274097731
2023-08-25,95822.29274097731
2023-08-29,97017.79274097731
2023-08-30,96530.29274097731
2023-08-31,96315.79274097731
2023-09-01,96062.29274097731
2023-09-06,96875.24274097731
2023-09-07,94057.24274097731
2023-09-08,92919.24274097731
2023-09-12,91876.04274097731
2023-09-13,92385.54274097731
2023-09-14,92932.54274097731
2023-09-15,90606.54274097731
2023-09-19,90910.6927409773
2023-09-20,90462.1927409773
2023-09-21,89428.69272089029
2023-09-22,90013.6927409773
2023-09-26,90363.20477852476
2023-09-27,90558.20477852476
2023-09-28,90070.70477852476
2023-09-29,89880.70477852476
2023-10-03,88867.35477852475
2023-10-04,89459.35477852475
2023-10-05,89487.35477852475
2023-10-06,91377.85477852475
2023-10-10,88722.35477852475
2023-10-11,88334.35477852475
2023-10-12,88115.85477852475
2023-10-13,92131.35477852475
2023-10-17,92832.63712078618
2023-10-18,92576.63712078618
2023-10-19,91681.13712078618
2023-10-20,90858.63712078618
2023-10-24,89686.40227769151
2023-10-25,92067.90227769151
2023-10-26,92266.40227769151
2023-10-27,92642.40227769151
2023-10-31,92244.12794353093
2023-11-01,90072.12794353093
2023-11-02,86249.12794353091
2023-11-03,81336.12794353093
2023-11-07,81246.42794353093
2023-11-08,81388.42794353093
2023-11-09,82158.92794353093
2023-11-10,76891.92794353093
2023-11-14,76473.02794353093
2023-11-15,76080.52794353093
2023-11-16,76029.02794353093
2023-11-17,75833.52794353093
2023-11-21,75022.72428549525
2023-11-22,75944.22428549525
2023-11-24,76044.22428549525
2023-11-28,75683.44050305712
2023-11-29,76245.44050305712
2023-11-30,76317.94050305712
2023-12-01,77387.94050305712
2023-12-05,78772.45162622986
2023-12-06,78688.45162622986
2023-12-07,79551.45162622986
2023-12-08,79394.45162622986
2023-12-12,79228.25162622986
2023-12-13,79565.25162622986
2023-12-14,79125.75162622986
2023-12-15,78993.25162622986
2023-12-19,80473.00162622986
2023-12-20,76273.00162622986
2023-12-21,80547.50162622986
2023-12-22,81528.50162622986
2023-12-27,85512.25162622986
2023-12-28,85556.25162622986
2023-12-29,84942.75162622986
2023-12-29,83432.25162622986
