entry,exit,n,ann_ret,ann_vol,sharpe,sr_train,sr_test,max_dd,hit,be_bp,dsr
15:15,10:00,1493,0.16673629287433248,0.369709349190765,0.45099290358572686,0.17656975257491273,0.8883184792711701,-0.6389154166591287,0.550569323509712,6.6165195585052565,0.13455197620187576
15:15,10:30,1493,0.17332162763333214,0.3903609808399942,0.44400346382051764,0.10468681172733421,0.9891458926448845,-0.6500494993384616,0.5425318151373074,6.877842366402069,0.1309126229725605
15:15,11:00,1493,0.15417213074011055,0.4031365507276483,0.3824315370606682,0.09900378151441111,0.8498092591938793,-0.6507845118141482,0.5398526456798393,6.117941696036133,0.1019298436525038
15:30,open,1493,0.14407739220712737,0.32602367260203635,0.4419231004215964,0.007737987245860238,1.050582129791953,-0.5458040027598785,0.5565974547890155,5.717356833616165,0.13075356015676703
15:30,09:30,1493,0.1618286595988885,0.3242518629804496,0.4990832068361802,0.1338058376107832,1.013339558362759,-0.5437308440214496,0.5565974547890155,6.421772206305099,0.16314438140728726
15:30,09:35,1493,0.17443944615597815,0.3302142401194267,0.5282614283771944,0.1369604385953444,1.085460672540595,-0.5454409524838963,0.5626255860683188,6.922200244284848,0.18152524448554497
15:30,09:45,1493,0.1568919589368336,0.34637796177399033,0.45295017654502145,0.12876241357206605,0.9248864863534274,-0.5553159334000457,0.5532484929671801,6.225871386382286,0.1366341384488285
15:30,10:00,1493,0.1990051208658538,0.3666636082043937,0.5427457659090072,0.2281582177980342,1.0258805473750052,-0.6191575227060715,0.5626255860683188,7.89702860578785,0.1895189449174079
15:30,10:30,1493,0.2055904556248535,0.38593615898615574,0.5327058655631914,0.1523213600122524,1.1247090139041878,-0.6326562343538901,0.551239115874079,8.158351413684663,0.18286267026952296
15:30,11:00,1493,0.18644095873163236,0.39905229655415975,0.46720933657458213,0.1441050951564131,0.9874603925514986,-0.6334277784725719,0.5492297387809779,7.398450743318745,0.14409117466946103
15:40,open,1493,0.18966600987173154,0.3212249288957173,0.5904461105299361,0.06404641841240323,1.3155224529951701,-0.5549566528320127,0.5606162089752177,7.52642896316395,0.22250391832184185
15:40,09:30,1493,0.2074172772634926,0.31939241982784816,0.6494120222868472,0.1932790889192695,1.2798159846738182,-0.5479461567201207,0.5532484929671801,8.230844335852881,0.2678054303530029
15:40,09:35,1493,0.2200280638205832,0.3251495516695291,0.6766980384589681,0.19583659667642747,1.344295836226543,-0.5496404660827958,0.5639651707970529,8.731272373832667,0.2901925270065854
15:40,09:45,1493,0.2024805766014386,0.3422390007705159,0.591635015721687,0.18347924038935254,1.1724469763229284,-0.5637223029531244,0.5545880776959142,8.034943515930102,0.223529931689956
15:40,10:00,1493,0.244593738530459,0.3630149543741439,0.6737841942411188,0.2798056493542255,1.268672832069913,-0.6254772968860925,0.5626255860683188,9.706100735335674,0.28644280243561604
15:40,10:30,1493,0.25117907328945815,0.3826979271876344,0.6563376894547606,0.19947526963274778,1.3588758493368225,-0.6379029719634481,0.5485599464166109,9.967423543232467,0.2723296737118903
15:40,11:00,1493,0.23202957639623772,0.3959096377878717,0.5860670068369468,0.1887087551565196,1.2215133938638976,-0.6386634961876241,0.5492297387809779,9.207522872866576,0.21933074349323728
15:50,open,1493,0.2024311132679005,0.30971535793062915,0.6536037302781788,0.41738895654201563,0.980289634605183,-0.4854663072942621,0.5612860013395847,8.032980685234147,0.2701380779564331
15:50,09:30,1493,0.22018238065966086,0.307921374806866,0.71506039747245,0.551595450057209,0.9427631642665798,-0.4906464610645531,0.5646349631614199,8.73739605792305,0.32171716713656273
15:50,09:35,1493,0.23279316721675067,0.31271860085226155,0.7444173982050072,0.5475627620948738,1.0214815193091773,-0.49739651622443226,0.5679839249832552,9.237824095902806,0.34764427724514557
15:50,09:45,1493,0.2152456799976067,0.33038626945932403,0.6514970502553132,0.5108326027197589,0.8566167400634014,-0.4973075053584185,0.5612860013395847,8.541495238000266,0.26868299289197123
15:50,10:00,1493,0.2573588419266268,0.3537896377629025,0.7274346517155479,0.5811241267462193,0.9533986276690384,-0.578462577001706,0.5586068318821166,10.212652457405826,0.33203611480019574
15:50,10:30,1493,0.2639441766856259,0.37339876546147494,0.7068694411975984,0.4830374638444072,1.0551381269954172,-0.592888820876956,0.5452109845947756,10.473975265302615,0.31433358115913124
