src,tgt,feature,lag,target,kind,n,beta,t_hac,p_hac,t_ols,partial_R2_pct,beta_train,beta_test,sign_stable,abs_t,p_bh,passes_fwer
VXX,SPXL,d5_ret,2,abs_ret,magnitude,1483,0.0817229813339442,3.135945431606399,0.0017130107387405274,3.1016411602712064,0.5390874153687331,0.08729996107992481,0.07611960901173907,True,3.135945431606399,0.018392325826477242,False
VXX,SPXL,d5_logrv,2,abs_ret,magnitude,1483,-0.022839895831853464,-0.6381256517029654,0.5233918896479057,-0.6270199918452959,0.022168738713335134,-0.02036238965166858,-0.017116112400129405,True,0.6381256517029654,0.7640210768384457,False
VXX,SPXL,d5_volratio,2,abs_ret,magnitude,1483,0.06297292906737623,1.9828826605625092,0.04738053791496748,1.682934794958186,0.15943984404981348,0.03046010893361195,0.09809680900096603,True,1.9828826605625092,0.2112705952929697,False
VXX,SPXL,lasthr_ret,1,day_logrv,magnitude,1472,0.10336758160234155,5.802614223160869,6.528888803515409e-09,5.948279741531011,1.0584623325981313,0.1060603826571557,0.09740891768226817,True,5.802614223160869,4.843248421516885e-07,True
VXX,SPXL,lasthr_logrv,1,day_logrv,magnitude,1472,0.15517373399005563,6.658385749639253,2.7685137221096376e-11,6.673097024685072,1.3240703547739652,0.1122164935611244,0.23333971381246327,True,6.658385749639253,3.765178662069107e-09,True
VXX,SPXL,lasthr_jump,1,day_logrv,magnitude,1472,-0.03651257889223337,-2.0832277846712226,0.03723046564346682,-2.0756422367266323,0.13160558971280212,-0.03441559299700997,-0.04024975872169704,True,2.0832277846712226,0.18191652673693967,False
VXX,SPXL,lasthr_volratio,1,day_logrv,magnitude,1472,0.12051637106602267,5.5889112990202,2.284976251225894e-08,5.961922123912544,1.063208081378042,0.152945599265577,0.09410508661779275,True,5.5889112990202,1.165337888125206e-06,True
VXX,SPXL,lasthr_cir,1,day_logrv,magnitude,1472,0.09683467193314296,5.689910431480247,1.2710602573123859e-08,5.582516711163605,0.9349181317186317,0.09801437226331869,0.09133767478308392,True,5.689910431480247,6.91456779977938e-07,True
VXX,SPXL,lasthr_ofi,1,day_logrv,magnitude,1472,0.09625907206426415,5.769572979205218,7.94726560400736e-09,5.554399787032353,0.9257177109844306,0.10288628963000138,0.08585868232239395,True,5.769572979205218,4.909567918109927e-07,True
VXX,SPXL,lasthr_share,1,day_logrv,magnitude,1472,0.09409020102552904,5.759761672763402,8.423278290874874e-09,5.426364044475872,0.8843618270582554,0.06808908310418249,0.12085157391590746,True,5.759761672763402,4.909567918109927e-07,True
VXX,SPXL,day_ret,1,day_logrv,magnitude,1484,0.12548703453676902,7.15631372796909,8.287536008574696e-13,7.120305218264709,1.4849516742550306,0.12702105019952764,0.1259373073564889,True,7.15631372796909,2.2542097943323172e-10,True
VXX,SPXL,day_logrv,1,day_logrv,magnitude,1484,0.07640297890934118,2.785273679600283,0.0053482560965607134,2.587609353578568,0.20192428884886482,0.043238915744091125,0.21132247424946526,True,2.785273679600283,0.044082595704985274,False
VXX,SPXL,day_jump,1,day_logrv,magnitude,1484,-0.015857612609906944,-0.8956491033535601,0.3704402014993876,-0.8955269057705987,0.024281453861108027,0.008254462918472474,-0.04748778452839458,False,0.8956491033535601,0.6762398309250566,False
VXX,SPXL,day_volratio,1,day_logrv,magnitude,1484,0.12524847140540046,4.377604640628121,1.1999075676067012e-05,5.430420912152408,0.8758822252755705,0.15588830596181663,0.09779680031994295,True,4.377604640628121,0.0003376291638507132,True
VXX,SPXL,day_cir,1,day_logrv,magnitude,1484,0.14892628505655903,8.846832719240258,9.003820257670856e-19,8.67078046584013,2.1673816655018885,0.14396568916482583,0.1537089039320321,True,8.846832719240258,7.347117330259419e-16,True
VXX,SPXL,day_ofi,1,day_logrv,magnitude,1484,0.09751730837380185,5.767833279650536,8.029718163015297e-09,5.557724211630011,0.9165795749947692,0.10915188913049156,0.08592622824428961,True,5.767833279650536,4.909567918109927e-07,True
