date,fades,fade_pnl,bo,bo_pnl,both_pnl
2022-02-24,0,0.0,1,0.14886568239106968,0.14886568239106968
2022-02-25,1,0.02236876131367982,1,0.022959652237801054,0.04532841355148087
2022-02-28,3,-0.020171457387796243,1,-0.015602496399423904,-0.03577395378722015
2022-03-01,3,-0.018583626318433133,0,0.0,-0.018583626318433133
2022-03-02,1,0.021145610278372473,1,0.020465234523961096,0.04161084480233357
2022-03-03,3,-0.07839855818743569,0,0.0,-0.07839855818743569
2022-03-04,3,-0.0775716694772347,0,0.0,-0.0775716694772347
2022-03-07,3,-0.09976033553025765,0,0.0,-0.09976033553025765
2022-03-08,3,0.07996515679442506,1,0.01657819518170678,0.09654335197613184
2022-03-09,0,0.0,1,0.0071258907363418444,0.0071258907363418444
2022-03-10,3,-0.07293969055888849,0,0.0,-0.07293969055888849
2022-03-11,3,-0.06454545454545446,0,0.0,-0.06454545454545446
2022-03-14,3,-0.028282482002056852,0,0.0,-0.028282482002056852
2022-03-15,0,0.0,1,0.061836562763268876,0.061836562763268876
2022-03-16,1,-0.02622006668687482,1,0.0352037550672073,0.008983688380332477
2022-03-17,0,0.0,0,0.0,0.0
2022-03-18,0,0.0,1,0.0417801394885422,0.0417801394885422
2022-03-21,2,0.05852754237288105,0,0.0,0.05852754237288105
2022-03-22,0,0.0,1,-0.005645464809935885,-0.005645464809935885
2022-03-23,2,0.015401242907322366,1,-0.07079421466632829,-0.05539297175900593
2022-03-24,0,0.0,1,0.08413615928066798,0.08413615928066798
2022-03-25,3,-0.04057017543859631,0,0.0,-0.04057017543859631
2022-03-28,3,0.013414634146341586,1,0.009085545722713917,0.022500179869055503
2022-03-29,2,-1.1102230246251565e-16,0,0.0,-1.1102230246251565e-16
2022-03-30,3,-0.035673839184597766,0,0.0,-0.035673839184597766
2022-03-31,3,-0.016366816591704136,1,-0.07507651683370331,-0.09144333342540745
2022-04-01,3,-0.082483905579399,0,0.0,-0.082483905579399
2022-04-04,0,0.0,0,0.0,0.0
2022-04-05,3,-0.09508852084523112,0,0.0,-0.09508852084523112
2022-04-06,3,0.04899999999999993,1,-0.02481985588470781,0.024180144115292124
2022-04-07,3,-0.068908122503329,0,0.0,-0.068908122503329
2022-04-08,2,0.020576855434400243,0,0.0,0.020576855434400243
2022-04-11,0,0.0,0,0.0,0.0
2022-04-12,3,-0.075382374362709,0,0.0,-0.075382374362709
2022-04-13,0,0.0,1,-0.008392967576641097,-0.008392967576641097
2022-04-14,3,-0.09000000000000041,0,0.0,-0.09000000000000041
2022-04-18,0,0.0,1,0.014079219072648863,0.014079219072648863
2022-04-19,0,0.0,1,0.03730401874211564,0.03730401874211564
2022-04-20,3,-0.07397959183673486,0,0.0,-0.07397959183673486
2022-04-21,3,-0.0693018480492813,0,0.0,-0.0693018480492813
2022-04-22,3,-0.06976744186046524,0,0.0,-0.06976744186046524
2022-04-25,0,0.0,1,0.021454112038140627,0.021454112038140627
2022-04-26,3,-0.08666100254885312,0,0.0,-0.08666100254885312
2022-04-27,1,0.04860465116279067,0,0.0,0.04860465116279067
2022-04-28,3,-0.022261021388040092,1,0.05974777754806704,0.037486756160026946
2022-04-29,3,-0.11648671096345531,0,0.0,-0.11648671096345531
2022-05-02,1,0.03537414965986385,1,0.02124999999999999,0.05662414965986384
2022-05-03,0,0.0,1,0.004902451225612836,0.004902451225612836
2022-05-04,3,-0.049259110933119854,1,0.07866897480284685,0.029409863869726993
2022-05-05,3,-0.07019268580416826,0,0.0,-0.07019268580416826
2022-05-06,0,0.0,1,-0.02774880033381999,-0.02774880033381999
2022-05-09,3,-0.07308584686774977,0,0.0,-0.07308584686774977
2022-05-10,2,0.0,1,-0.04076302940842513,-0.04076302940842513
2022-05-11,1,-0.03627204030226716,0,0.0,-0.03627204030226716
2022-05-12,1,0.026944444444444438,1,0.013402732595966249,0.04034717704041069
2022-05-13,0,0.0,1,0.029445332115955347,0.029445332115955347
2022-05-16,0,0.0,1,-0.03738738738738734,-0.03738738738738734
2022-05-17,1,0.021880415944540932,1,0.01139981513813293,0.03328023108267386
2022-05-18,3,-0.060959792477302654,1,-0.14379757251594327,-0.20475736499324593
2022-05-19,0,0.0,1,-0.06377142857142859,-0.06377142857142859
2022-05-20,3,-0.07492725509214326,0,0.0,-0.07492725509214326
2022-05-23,1,0.028680203045685415,0,0.0,0.028680203045685415
2022-05-24,3,0.09294871794871762,0,0.0,0.09294871794871762
2022-05-25,0,0.0,1,0.004970178926441138,0.004970178926441138
2022-05-26,0,0.0,1,0.03180050331731876,0.03180050331731876
2022-05-27,0,0.0,1,0.030037674371245382,0.030037674371245382
2022-05-31,1,0.031131678586453493,0,0.0,0.031131678586453493
2022-06-01,3,-0.0481540930979133,0,0.0,-0.0481540930979133
2022-06-02,0,0.0,1,0.05250501002003993,0.05250501002003993
2022-06-03,3,-0.01708333333333334,0,0.0,-0.01708333333333334
2022-06-06,3,-0.06548347613219108,0,0.0,-0.06548347613219108
2022-06-07,0,0.0,1,0.02834431544817484,0.02834431544817484
2022-06-08,3,-0.06460554371002125,0,0.0,-0.06460554371002125
2022-06-09,3,-0.06876404494382005,1,-0.10563230605738572,-0.17439635100120576
2022-06-10,3,-0.06405693950177949,0,0.0,-0.06405693950177949
2022-06-13,3,-0.07129963898916958,0,0.0,-0.07129963898916958
2022-06-14,1,0.02425614489003891,0,0.0,0.02425614489003891
2022-06-15,3,0.039130434782609136,1,0.00030075187969913486,0.03943118666230827
2022-06-16,3,-0.0944716585024491,0,0.0,-0.0944716585024491
2022-06-17,3,-0.057777777777777595,0,0.0,-0.057777777777777595
2022-06-21,0,0.0,0,0.0,0.0
2022-06-22,0,0.0,1,-0.026104760279815786,-0.026104760279815786
2022-06-23,1,0.01745454545454539,0,0.0,0.01745454545454539
2022-06-24,0,0.0,1,0.026405313461850044,0.026405313461850044
2022-06-27,0,0.0,0,0.0,0.0
2022-06-28,3,-0.07106759317751066,0,0.0,-0.07106759317751066
2022-06-29,2,0.05128205128205132,0,0.0,0.05128205128205132
2022-06-30,1,0.022382094324540303,1,-0.009841029523088629,0.012541064801451673
2022-07-01,3,-0.10169491525423702,0,0.0,-0.10169491525423702
2022-07-05,0,0.0,1,0.07220216606498187,0.07220216606498187
2022-07-06,1,0.019296740994854122,1,-0.010022499488647973,0.009274241506206149
2022-07-07,0,0.0,1,0.006423196916865548,0.006423196916865548
2022-07-08,0,0.0,1,0.013663691018400481,0.013663691018400481
2022-07-11,0,0.0,0,0.0,0.0
2022-07-12,2,0.020447530864197372,0,0.0,0.020447530864197372
2022-07-13,0,0.0,1,0.013160404348655286,0.013160404348655286
2022-07-14,2,0.042654028436019065,1,0.05586801649793793,0.098522044933957
2022-07-15,0,0.0,1,0.008498583569405138,0.008498583569405138
2022-07-18,3,-0.012629533678756522,1,-0.06513891068905975,-0.07776844436781627
2022-07-19,0,0.0,1,0.04934261407579266,0.04934261407579266
2022-07-20,0,0.0,1,0.05470332850940651,0.05470332850940651
2022-07-21,3,-0.05306799336650092,1,0.010058231868713463,-0.04300976149778746
2022-07-22,3,-0.023242944106253605,0,0.0,-0.023242944106253605
2022-07-25,3,0.017272185824895536,0,0.0,0.017272185824895536
2022-07-26,3,-0.016476932294787083,0,0.0,-0.016476932294787083
2022-07-27,0,0.0,1,0.037795929669112605,0.037795929669112605
2022-07-28,2,-1.1102230246251565e-16,1,0.013605442176870763,0.013605442176870652
2022-07-29,0,0.0,1,0.016393442622950616,0.016393442622950616
2022-08-01,0,0.0,1,-0.008919722497522264,-0.008919722497522264
2022-08-02,1,0.016312791299844642,1,-0.009827092922005454,0.006485698377839189
2022-08-03,0,0.0,1,0.04876565730268756,0.04876565730268756
2022-08-04,0,0.0,1,-0.0032683421616137576,-0.0032683421616137576
2022-08-05,1,0.017745803357314127,1,-0.010792192881745044,0.006953610475569083
2022-08-08,3,-0.06818181818181812,0,0.0,-0.06818181818181812
2022-08-09,3,-0.08489010989010992,0,0.0,-0.08489010989010992
2022-08-10,0,0.0,1,0.028586144733453445,0.028586144733453445
2022-08-11,3,-0.0625310173697271,1,-0.0696470588235294,-0.1321780761932565
2022-08-12,0,0.0,1,0.019830028328611915,0.019830028328611915
2022-08-15,1,0.01654846335697413,0,0.0,0.01654846335697413
2022-08-16,1,0.021728633510381457,0,0.0,0.021728633510381457
2022-08-17,3,-0.0506653019447284,0,0.0,-0.0506653019447284
2022-08-18,0,0.0,1,0.012462189957652692,0.012462189957652692
2022-08-19,2,-0.0376676986584108,0,0.0,-0.0376676986584108
2022-08-22,3,-0.05128205128205143,0,0.0,-0.05128205128205143
2022-08-23,0,0.0,0,0.0,0.0
2022-08-24,1,0.017251635930993547,1,-0.008269175933846573,0.008982459997146974
2022-08-25,0,0.0,1,0.0332754242950688,0.0332754242950688
2022-08-26,3,-0.05822102425875986,0,0.0,-0.05822102425875986
2022-08-29,3,-0.060272197018794715,0,0.0,-0.060272197018794715
2022-08-30,3,-0.0759109311740892,0,0.0,-0.0759109311740892
2022-08-31,3,-0.05932203389830537,0,0.0,-0.05932203389830537
2022-09-01,3,-0.06840000000000013,1,-0.0001892147587511106,-0.06858921475875124
2022-09-02,3,-0.08409090909090922,1,-0.09238938053097345,-0.17648028962188267
2022-09-06,3,-0.05875299760191821,0,0.0,-0.05875299760191821
2022-09-07,1,0.019464720194647178,1,0.006187161639597871,0.02565188183424505
2022-09-08,0,0.0,1,0.033818250519553894,0.033818250519553894
2022-09-09,0,0.0,1,-0.003058103975535187,-0.003058103975535187
2022-09-12,1,0.016551724137931156,0,0.0,0.016551724137931156
2022-09-13,3,-0.06254826254826229,0,0.0,-0.06254826254826229
2022-09-14,0,0.0,1,-0.0019976028765481546,-0.0019976028765481546
2022-09-15,3,-0.0618301731244848,0,0.0,-0.0618301731244848
2022-09-16,0,0.0,1,0.03143040410519582,0.03143040410519582
2022-09-19,0,0.0,1,-0.0032467532467532756,-0.0032467532467532756
2022-09-20,3,0.011045029736618472,0,0.0,0.011045029736618472
2022-09-21,3,0.01744680851063829,1,-0.07196738022426086,-0.05452057171362257
2022-09-22,3,-0.08691588785046733,0,0.0,-0.08691588785046733
2022-09-23,2,0.059561128526645746,0,0.0,0.059561128526645746
2022-09-26,3,-0.059330628803245467,1,-0.07900459048079256,-0.13833521928403802
2022-09-27,3,-0.017102615694164935,0,0.0,-0.017102615694164935
2022-09-28,0,0.0,1,0.01847229156265584,0.01847229156265584
2022-09-29,3,-0.08631921824104238,0,0.0,-0.08631921824104238
2022-09-30,1,-0.013498312710911287,1,-0.06353443673251458,-0.07703274944342586
2022-10-03,0,0.0,1,0.02832936192745583,0.02832936192745583
2022-10-04,0,0.0,1,0.010968921389396868,0.010968921389396868
2022-10-05,3,-0.01390220517737295,1,0.05443595089182307,0.04053374571445012
2022-10-06,2,0.0181898846495121,0,0.0,0.0181898846495121
2022-10-07,3,-0.02717948717948726,0,0.0,-0.02717948717948726
2022-10-10,3,-0.14475271411338975,0,0.0,-0.14475271411338975
2022-10-11,3,-0.06763925729442977,1,-0.05461393596986808,-0.12225319326429784
2022-10-12,2,0.023287671232876672,0,0.0,0.023287671232876672
2022-10-13,0,0.0,1,0.1645940014630578,0.1645940014630578
2022-10-14,3,-0.1408730158730156,0,0.0,-0.1408730158730156
2022-10-17,3,-0.058943089430894546,0,0.0,-0.058943089430894546
2022-10-18,3,-0.10351562500000011,0,0.0,-0.10351562500000011
2022-10-19,0,0.0,1,-0.002631578947368318,-0.002631578947368318
2022-10-20,0,0.0,1,-0.06189320388349495,-0.06189320388349495
2022-10-21,0,0.0,1,0.05198776758409762,0.05198776758409762
2022-10-24,3,-0.06398104265402893,0,0.0,-0.06398104265402893
2022-10-25,0,0.0,0,0.0,0.0
2022-10-26,0,0.0,1,-0.025474254742547386,-0.025474254742547386
2022-10-27,1,-0.010452961672473893,0,0.0,-0.010452961672473893
2022-10-28,0,0.0,1,0.037319531462816746,0.037319531462816746
2022-10-31,1,0.03246013667425962,0,0.0,0.03246013667425962
2022-11-01,3,-0.05555555555555547,0,0.0,-0.05555555555555547
2022-11-02,3,0.02142857142857124,1,-0.1426336375488918,-0.12120506612032056
2022-11-03,1,0.023809523809523947,1,-0.014981273408239737,0.00882825040128421
2022-11-04,1,0.02787663107947802,1,0.00027723870252271965,0.02815386978200074
2022-11-07,0,0.0,1,0.019378816033979174,0.019378816033979174
2022-11-08,3,-0.05167173252279633,1,-0.012141816415735973,-0.0638135489385323
2022-11-09,1,-0.016025641025640858,0,0.0,-0.016025641025640858
2022-11-10,0,0.0,1,0.08756174225415347,0.08756174225415347
2022-11-11,0,0.0,1,0.04227578032398238,0.04227578032398238
2022-11-14,1,0.0007843137254901489,1,-0.03788878416588126,-0.03710447044039111
2022-11-15,3,-0.018678160919540332,0,0.0,-0.018678160919540332
2022-11-16,3,-0.06506024096385543,0,0.0,-0.06506024096385543
2022-11-17,0,0.0,1,0.003428110506150439,0.003428110506150439
2022-11-18,3,-0.0573705179282864,0,0.0,-0.0573705179282864
2022-11-21,3,0.030379746835442978,0,0.0,0.030379746835442978
2022-11-22,0,0.0,1,0.05015228426395946,0.05015228426395946
2022-11-23,0,0.0,0,0.0,0.0
2022-11-25,1,-0.005422153369481042,0,0.0,-0.005422153369481042
2022-11-28,3,-0.06628477905073638,0,0.0,-0.06628477905073638
2022-11-29,3,-0.01144067796610182,1,-0.03357363542739433,-0.04501431339349615
2022-11-30,1,0.02292387543252583,1,0.1331560646348946,0.15607994006742043
2022-12-01,3,-0.014941690962098964,0,0.0,-0.014941690962098964
2022-12-02,0,0.0,1,0.00617760617760621,0.00617760617760621
2022-12-05,3,0.034333070244672914,1,-0.03395357759447537,0.00037949265019754375
2022-12-06,3,-0.07237936772046583,0,0.0,-0.07237936772046583
2022-12-07,0,0.0,0,0.0,0.0
2022-12-08,0,0.0,1,0.04304840370751806,0.04304840370751806
2022-12-09,0,0.0,1,-0.05161787365177195,-0.05161787365177195
2022-12-12,0,0.0,1,0.04712041884816753,0.04712041884816753
2022-12-13,3,-0.07833450952716992,0,0.0,-0.07833450952716992
2022-12-14,3,-0.044609665427509104,1,-0.07025089605734758,-0.11486056148485668
2022-12-15,1,-0.022336769759450203,0,0.0,-0.022336769759450203
2022-12-16,3,-0.05978260869565244,0,0.0,-0.05978260869565244
2022-12-19,2,-0.018850141376060336,0,0.0,-0.018850141376060336
2022-12-20,0,0.0,1,-0.02954175389625502,-0.02954175389625502
2022-12-21,0,0.0,1,0.003819366434509197,0.003819366434509197
2022-12-22,3,-0.08400000000000041,0,0.0,-0.08400000000000041
2022-12-23,0,0.0,0,0.0,0.0
2022-12-27,0,0.0,0,0.0,0.0
2022-12-28,1,-0.011160714285714413,0,0.0,-0.011160714285714413
2022-12-29,0,0.0,1,-0.0046130189646335085,-0.0046130189646335085
2022-12-30,0,0.0,1,0.021905515967273637,0.021905515967273637
2023-01-03,1,-0.017857142857142905,0,0.0,-0.017857142857142905
2023-01-04,3,-0.018292682926829285,0,0.0,-0.018292682926829285
2023-01-05,1,-0.004166666666666541,1,-0.040401505646173175,-0.044568172312839716
2023-01-06,0,0.0,1,0.061403508771930015,0.061403508771930015
2023-01-09,0,0.0,1,-0.04667492771582005,-0.04667492771582005
2023-01-10,1,0.024822695035460862,1,0.0,0.024822695035460862
2023-01-11,0,0.0,1,0.02432989690721654,0.02432989690721654
2023-01-12,0,0.0,1,-0.012877186238708482,-0.012877186238708482
2023-01-13,0,0.0,1,0.02491103202846978,0.02491103202846978
2023-01-17,1,0.015990639625585112,1,-0.019688730545659006,-0.003698090920073893
2023-01-18,3,-0.03579418344519025,0,0.0,-0.03579418344519025
2023-01-19,3,-0.06630525437864854,0,0.0,-0.06630525437864854
2023-01-20,1,0.012658227848101333,1,0.0503067484662576,0.06296497631435893
2023-01-23,0,0.0,1,0.04182106934886187,0.04182106934886187
2023-01-24,0,0.0,0,0.0,0.0
2023-01-25,3,-0.01367331855136733,1,0.039128104341611625,0.025454785790244294
2023-01-26,1,0.03103207810320785,0,0.0,0.03103207810320785
2023-01-27,0,0.0,1,-0.0100909842845327,-0.0100909842845327
2023-01-30,3,-0.04551870148200432,0,0.0,-0.04551870148200432
2023-01-31,1,0.01573938506588579,1,0.024828314844162813,0.040567699910048605
2023-02-01,0,0.0,1,0.07872374539041194,0.07872374539041194
2023-02-02,1,0.015160349854227428,1,0.008426966292134574,0.023587316146362003
2023-02-03,0,0.0,1,-0.054118305132149436,-0.054118305132149436
2023-02-06,1,0.0024953212726137597,1,-0.034399879825747215,-0.031904558553133455
2023-02-07,3,0.03891290920321144,1,0.05414298534250683,0.09305589454571828
2023-02-08,3,-0.013646922183507382,0,0.0,-0.013646922183507382
2023-02-09,3,-0.01300578034682065,1,-0.07179846046186156,-0.08480424080868221
2023-02-10,3,-0.017549457562220816,0,0.0,-0.017549457562220816
2023-02-13,0,0.0,1,0.007035790761700689,0.007035790761700689
2023-02-14,0,0.0,1,0.001009663926150317,0.001009663926150317
2023-02-15,1,0.016294508147254083,1,0.01942592055668313,0.03572042870393721
2023-02-16,1,-0.007317073170731603,1,-0.04725676664228218,-0.05457383981301378
2023-02-17,3,-0.0670771224886586,0,0.0,-0.0670771224886586
2023-02-21,3,-0.0548408937034528,0,0.0,-0.0548408937034528
2023-02-22,3,-0.041726105563480664,0,0.0,-0.041726105563480664
2023-02-23,3,-0.04640215198386033,0,0.0,-0.04640215198386033
2023-02-24,2,0.033404406538734666,0,0.0,0.033404406538734666
2023-02-27,2,0.002044989775050965,0,0.0,0.002044989775050965
2023-02-28,0,0.0,1,-0.017437961099932786,-0.017437961099932786
2023-03-01,3,0.033310673011556546,0,0.0,0.033310673011556546
2023-03-02,0,0.0,1,0.06073446327683607,0.06073446327683607
2023-03-03,3,0.010458839406207954,1,0.03172776590498105,0.04218660531118901
2023-03-06,3,-0.03071017274472121,1,-0.054273237679351105,-0.08498341042407231
2023-03-07,3,-0.03077432164129723,0,0.0,-0.03077432164129723
2023-03-08,0,0.0,1,0.026072874493927145,0.026072874493927145
2023-03-09,3,-0.050508259212197926,1,-0.09221155311690288,-0.1427198123291008
2023-03-10,1,-0.0014224751066856944,0,0.0,-0.0014224751066856944
2023-03-13,0,0.0,1,-0.001246660730186977,-0.001246660730186977
2023-03-14,2,0.03061224489795933,1,-0.00016380016380024287,0.030448444734159086
2023-03-15,3,-0.06976744186046524,0,0.0,-0.06976744186046524
2023-03-16,0,0.0,1,0.07672131147540995,0.07672131147540995
2023-03-17,3,-0.05360443622920508,0,0.0,-0.05360443622920508
2023-03-20,0,0.0,1,0.009260664946106223,0.009260664946106223
2023-03-21,3,-0.03800824985268114,1,-0.04840782521776388,-0.08641607507044502
2023-03-22,1,-0.018050541516245522,1,-0.06678180771444997,-0.08483234923069549
2023-03-23,3,-0.04852941176470571,1,-0.010600706713780883,-0.05913011847848659
2023-03-24,3,-0.060725075528700434,0,0.0,-0.060725075528700434
2023-03-27,3,-0.0466179159049358,0,0.0,-0.0466179159049358
2023-03-28,1,0.0237467018469657,0,0.0,0.0237467018469657
2023-03-29,1,0.01684017146356398,1,0.0066108417805201825,0.023451013244084162
2023-03-30,1,0.009903791737407852,1,-0.008698053292834351,0.0012057384445735009
2023-03-31,0,0.0,1,0.0013694878115586562,0.0013694878115586562
2023-04-03,3,-0.012994350282485856,0,0.0,-0.012994350282485856
2023-04-04,3,-0.061918604651162834,0,0.0,-0.061918604651162834
2023-04-05,3,-0.049398353388220295,0,0.0,-0.049398353388220295
2023-04-06,0,0.0,1,0.007722007722007707,0.007722007722007707
2023-04-10,0,0.0,1,0.03933027957668611,0.03933027957668611
2023-04-11,3,-0.03380024360535916,0,0.0,-0.03380024360535916
2023-04-12,1,-0.021113243761996192,0,0.0,-0.021113243761996192
2023-04-13,0,0.0,1,0.004967152699887789,0.004967152699887789
2023-04-14,3,-0.06374758531873803,0,0.0,-0.06374758531873803
2023-04-17,1,0.014676450967311627,1,0.002574002574002643,0.01725045354131427
2023-04-18,3,-0.05120101137800237,0,0.0,-0.05120101137800237
2023-04-19,2,0.017940199335548357,0,0.0,0.017940199335548357
2023-04-20,0,0.0,1,-0.023733162283515075,-0.023733162283515075
2023-04-21,1,0.02106353591160226,0,0.0,0.02106353591160226
2023-04-24,3,-0.009830508474576227,0,0.0,-0.009830508474576227
2023-04-25,3,-0.030785562632696273,0,0.0,-0.030785562632696273
2023-04-26,1,0.01362604087812258,0,0.0,0.01362604087812258
2023-04-27,1,0.027272727272727337,1,0.001295097132284928,0.028567824405012265
2023-04-28,1,0.014369933677229163,1,0.014405121821091882,0.028775055498321045
2023-05-01,3,0.03534303534303529,0,0.0,0.03534303534303529
2023-05-02,3,-0.03500343170899112,0,0.0,-0.03500343170899112
2023-05-03,3,-0.010007147962830532,1,-0.03556485355648531,-0.04557200151931584
2023-05-04,1,0.01016566265060237,1,-0.0020194602533505357,0.008146202397251834
2023-05-05,0,0.0,1,0.027295285359801413,0.027295285359801413
2023-05-08,0,0.0,0,0.0,0.0
2023-05-09,2,0.020968908170643452,0,0.0,0.020968908170643452
2023-05-10,3,-0.03702397743300434,1,-0.020352317427740685,-0.057376294860745025
2023-05-11,3,-0.05050143266475626,0,0.0,-0.05050143266475626
2023-05-12,3,-0.03635067712045603,0,0.0,-0.03635067712045603
2023-05-15,0,0.0,1,0.06493049445715293,0.06493049445715293
2023-05-16,0,0.0,0,0.0,0.0
2023-05-17,1,0.014841688654353646,1,0.028462394657338352,0.043304083311692
2023-05-18,0,0.0,1,0.03725432678204754,0.03725432678204754
2023-05-19,3,0.03837209302325628,0,0.0,0.03837209302325628
2023-05-22,0,0.0,1,-0.009319401299068053,-0.009319401299068053
2023-05-23,3,-0.03141361256544506,0,0.0,-0.03141361256544506
2023-05-24,3,-0.015565438373570606,0,0.0,-0.015565438373570606
2023-05-25,0,0.0,1,0.035078251484079725,0.035078251484079725
2023-05-26,0,0.0,1,0.08231959371678288,0.08231959371678288
2023-05-30,3,-0.07227387996618784,0,0.0,-0.07227387996618784
2023-05-31,1,-0.0222325150532654,0,0.0,-0.0222325150532654
2023-06-01,2,1.1102230246251565e-16,1,0.007164790174001956,0.007164790174002067
2023-06-02,1,0.030352177942539527,0,0.0,0.030352177942539527
2023-06-05,2,0.01882745471877989,0,0.0,0.01882745471877989
2023-06-06,0,0.0,1,0.007070824156717226,0.007070824156717226
2023-06-07,3,-0.013354459031235777,1,-0.052458657321213464,-0.06581311635244924
2023-06-08,0,0.0,1,0.002023836294130943,0.002023836294130943
2023-06-09,3,-0.033289817232375896,0,0.0,-0.033289817232375896
2023-06-12,0,0.0,1,0.038725335021631446,0.038725335021631446
2023-06-13,3,0.06678700361010836,0,0.0,0.06678700361010836
2023-06-14,1,0.01417731629392982,1,0.029408928743611895,0.043586245037541715
2023-06-15,0,0.0,1,-0.007932715282423897,-0.007932715282423897
2023-06-16,1,-0.007880220646178104,0,0.0,-0.007880220646178104
2023-06-20,3,-0.05602923264311832,0,0.0,-0.05602923264311832
2023-06-21,3,-0.04608585858585823,0,0.0,-0.04608585858585823
2023-06-22,0,0.0,1,0.0009737098344693162,0.0009737098344693162
2023-06-23,1,0.0127314814814814,0,0.0,0.0127314814814814
2023-06-26,1,-0.008089887640449378,0,0.0,-0.008089887640449378
2023-06-27,0,0.0,1,0.07961079168509522,0.07961079168509522
2023-06-28,0,0.0,1,0.0006319780914261219,0.0006319780914261219
2023-06-29,1,0.018932874354561147,0,0.0,0.018932874354561147
2023-06-30,0,0.0,1,-0.007779772591262724,-0.007779772591262724
2023-07-03,3,-0.032738095238095455,0,0.0,-0.032738095238095455
2023-07-05,3,-0.011580658268996347,0,0.0,-0.011580658268996347
2023-07-06,1,0.01457399103139001,0,0.0,0.01457399103139001
2023-07-07,0,0.0,1,-0.026717557251908386,-0.026717557251908386
2023-07-10,0,0.0,1,0.012373921181241476,0.012373921181241476
2023-07-11,3,-0.019093579521611392,0,0.0,-0.019093579521611392
2023-07-12,1,0.008935663224781676,1,-0.00087404098281052,0.008061622241971156
2023-07-13,1,0.007439908431896125,1,0.02219308924056551,0.029632997672461636
2023-07-14,3,-0.00880410858400582,1,-0.05707106963388375,-0.06587517821788957
2023-07-17,0,0.0,1,0.049799121741567864,0.049799121741567864
2023-07-18,1,0.01179071481208549,1,0.010737294201861092,0.02252800901394658
2023-07-19,3,-0.044532947139753865,0,0.0,-0.044532947139753865
2023-07-20,3,-0.014612954186413951,0,0.0,-0.014612954186413951
2023-07-21,2,0.033671399594320306,0,0.0,0.033671399594320306
2023-07-24,0,0.0,0,0.0,0.0
2023-07-25,0,0.0,1,-0.007302038880986128,-0.007302038880986128
2023-07-26,3,0.013765182186234792,1,-0.019960861056751433,-0.006195678870516641
2023-07-27,3,-0.014514328247115627,1,-0.05009876099838395,-0.06461308924549958
2023-07-28,0,0.0,1,-0.0010638297872339608,-0.0010638297872339608
2023-07-31,0,0.0,0,0.0,0.0
2023-08-01,0,0.0,1,0.015669515669515688,0.015669515669515688
2023-08-02,3,-0.061908368042407846,0,0.0,-0.061908368042407846
2023-08-03,1,0.016390041493775875,1,0.0004982561036372957,0.01688829759741317
2023-08-04,1,0.020156314273961362,1,-0.02525944781672218,-0.005103133542760818
2023-08-07,3,0.03452380952381007,0,0.0,0.03452380952381007
2023-08-08,1,0.016856300042140893,0,0.0,0.016856300042140893
2023-08-09,3,-0.04814189189189211,0,0.0,-0.04814189189189211
2023-08-10,3,-0.05766766339171292,0,0.0,-0.05766766339171292
2023-08-11,3,-0.03846153846153866,0,0.0,-0.03846153846153866
2023-08-14,0,0.0,1,0.054227941176470784,0.054227941176470784
2023-08-15,3,-0.04467509025270788,0,0.0,-0.04467509025270788
2023-08-16,3,0.008640822045772989,0,0.0,0.008640822045772989
2023-08-17,3,-0.013868251609707505,0,0.0,-0.013868251609707505
2023-08-18,0,0.0,1,0.00849575212393816,0.00849575212393816
2023-08-21,0,0.0,1,0.03248587570621453,0.03248587570621453
2023-08-22,3,-0.06301369863013695,0,0.0,-0.06301369863013695
2023-08-23,0,0.0,1,0.025919637804187712,0.025919637804187712
2023-08-24,3,-0.09254327563248999,0,0.0,-0.09254327563248999
2023-08-25,3,0.009620128268377104,1,-0.005660604600746688,0.003959523667630416
2023-08-28,2,0.03748197981739576,0,0.0,0.03748197981739576
2023-08-29,0,0.0,1,0.050380984874331736,0.050380984874331736
2023-08-30,0,0.0,1,0.006668100666809895,0.006668100666809895
2023-08-31,0,0.0,1,-0.0115013988187751,-0.0115013988187751
2023-09-01,0,0.0,0,0.0,0.0
2023-09-05,1,0.011965811965811923,1,-0.003319502074688896,0.008646309891123027
2023-09-06,3,-0.03152585119798246,0,0.0,-0.03152585119798246
2023-09-07,1,0.017021276595744705,1,-0.009070294784580435,0.00795098181116427
2023-09-08,3,-0.03954671600370041,0,0.0,-0.03954671600370041
2023-09-11,1,0.0199714693295292,0,0.0,0.0199714693295292
2023-09-12,0,0.0,0,0.0,0.0
2023-09-13,0,0.0,1,-0.007125335825254209,-0.007125335825254209
2023-09-14,0,0.0,0,0.0,0.0
2023-09-15,3,-0.05406721870433473,0,0.0,-0.05406721870433473
2023-09-18,0,0.0,0,0.0,0.0
2023-09-19,2,0.030161206448257705,0,0.0,0.030161206448257705
2023-09-20,3,-0.014197212183789443,0,0.0,-0.014197212183789443
2023-09-21,3,0.03650254668930408,0,0.0,0.03650254668930408
2023-09-22,0,0.0,1,-0.013668369460168583,-0.013668369460168583
2023-09-25,0,0.0,0,0.0,0.0
2023-09-26,3,-0.011707595659623315,0,0.0,-0.011707595659623315
2023-09-27,3,0.023103251568739047,1,-0.00993423814187766,0.013169013426861387
2023-09-28,0,0.0,1,0.024035160005493772,0.024035160005493772
2023-09-29,3,-0.03597497393117843,0,0.0,-0.03597497393117843
