date,sleeve,overlay,combined
2024-04-30,2234309.137745133,-425635.7558986312,1808673.381846502
2024-05-01,2234309.137745133,-371789.73313555,1862519.404609583
2024-05-02,2279551.743936609,-421879.0566360906,1857672.6873005184
2024-05-03,2315821.84145194,-450680.4176489016,1865141.4238030384
2024-05-06,2385296.4966954985,-488247.41027430707,1897049.0864211915
2024-05-07,2316832.096118151,-475725.07939917187,1841107.0167189795
2024-05-08,2340000.4170793328,-480734.01174922596,1859266.4053301068
2024-05-09,2340000.4170793328,-478229.54557419894,1861770.8715051338
2024-05-10,2340000.4170793328,-498265.2749744152,1841735.1421049177
2024-05-13,2340000.4170793328,-502272.42085445847,1837727.9962248742
2024-05-14,2340000.4170793328,-524061.27657719364,1815939.140502139
2024-05-15,2340000.4170793328,-554866.2105300261,1785134.2065493066
2024-05-16,2340000.4170793328,-550107.7247974748,1789892.692281858
2024-05-17,2340000.4170793328,-555617.5503825343,1784382.8666967985
2024-05-20,2340000.4170793328,-584669.358012848,1755331.0590664847
2024-05-21,2373793.7525372477,-558873.3564100694,1814920.3961271783
2024-05-22,2373793.7525372477,-577155.9594877667,1796637.793049481
2024-05-23,2373793.7525372477,-553864.4240600154,1819929.3284772323
2024-05-24,2372909.7814894286,-588926.9505103938,1783982.8309790348
2024-05-28,2389167.465151631,-600447.4949155182,1788719.9702361126
2024-05-29,2389167.465151631,-583166.6783078316,1806000.786843799
2024-05-30,2389167.465151631,-583417.1249253344,1805750.3402262963
2024-05-31,2389167.465151631,-597943.0287404911,1791224.4364111396
2024-06-03,2510029.480494821,-576154.173017756,1933875.307477065
2024-06-04,2550246.6997615304,-579159.5324277885,1971087.167333742
2024-06-05,2601251.633756761,-608712.2332931075,1992539.4004636535
2024-06-06,2601251.633756761,-599195.2618280047,2002056.3719287561
2024-06-07,2604366.4203744093,-604705.0874130642,1999661.332961345
2024-06-10,2608501.850136821,-609964.466380621,1998537.3837562003
2024-06-11,2648844.465632737,-610715.806233129,2038128.6593996082
2024-06-12,2670584.788344229,-617477.8649057021,2053106.9234385272
2024-06-13,2670584.788344229,-625492.1566657885,2045092.6316784406
2024-06-14,2670584.788344229,-613971.6122606642,2056613.1760835648
2024-06-17,2670584.788344229,-613220.2724081561,2057364.515936073
2024-06-18,2670584.788344229,-642088.7369519656,2028496.0513922635
2024-06-20,2670584.788344229,-598050.1014638531,2072534.686880376
2024-06-21,2670584.788344229,-598050.1014638531,2072534.686880376
2024-06-24,2533928.0161922034,-507924.5218602744,2026003.494331929
2024-06-25,2660624.4170018137,-558108.0832304489,2102516.3337713648
2024-06-26,2669406.9659667932,-531480.0710748461,2137926.894891947
2024-06-27,2676422.399681258,-527383.453820138,2149038.94586112
2024-06-28,2591302.996582288,-548890.6944073557,2042412.302174932
2024-07-01,2591302.996582288,-554011.4659757409,2037291.530606547
2024-07-02,2591302.996582288,-597025.9471501762,1994277.0494321117
2024-07-03,2609342.3129180255,-627750.5765604872,1981591.7363575385
2024-07-05,2647643.4434258584,-629798.8851878413,2017844.5582380171
2024-07-08,2727072.746728634,-673837.5206759536,2053235.2260526805
2024-07-09,2727072.746728634,-675885.8293033077,2051186.9174253263
2024-07-10,2727072.746728634,-716852.001850389,2010220.744878245
2024-07-11,2727072.746728634,-653354.434402413,2073718.312326221
2024-07-12,2648242.834163847,-676909.9836169847,1971332.8505468622
2024-07-15,2578068.291725521,-677934.1379306617,1900134.1537948593
2024-07-16,2692730.1975125354,-695344.7612631712,1997385.4362493642
2024-07-17,2477311.7817115327,-516117.75636969064,1961194.025341842
2024-07-18,2477311.7817115327,-521238.5279380758,1956073.253773457
2024-07-19,2396889.800297531,-420871.4051977267,1976018.3950998043
2024-07-22,2396889.800297531,-532504.2253885232,1864385.5749090076
2024-07-23,2402452.7672189283,-498707.13303718105,1903745.6341817472
2024-07-24,2234281.0735136033,-365567.07225916686,1868714.0012544366
2024-07-25,2234281.0735136033,-240620.2459905689,1993660.8275230345
2024-07-26,2234281.0735136033,-326649.2083394397,1907631.8651741636
2024-07-29,2182096.0930544008,-292852.1159880976,1889243.9770663031
2024-07-30,2051170.3274711366,-195557.45618877944,1855612.8712823573
2024-07-31,2153728.8438446936,-360446.3006907817,1793282.5431539118
2024-08-01,1981430.5363371181,-71634.78423385858,1909795.7521032596
2024-08-02,1981430.5363371181,114761.30085536116,2096191.8371924793
2024-08-05,2135418.6268890756,133196.0785015478,2268614.7053906233
2024-08-06,2135418.6268890756,116809.60948271526,2252228.236371791
2024-08-07,2135418.6268890756,179283.02261701424,2314701.6495060897
2024-08-08,2135418.6268890756,13370.023801335017,2148788.6506904108
2024-08-09,2135418.6268890756,16442.486742366105,2151861.1136314417
2024-08-12,2135418.6268890756,-11209.679726913571,2124208.947162162
2024-08-13,2195431.6530260267,-130011.58011344948,2065420.072912577
2024-08-14,2195431.6530260267,-128987.42579977249,2066444.227226254
2024-08-15,2240693.7555933213,-263151.6408914636,1977542.1147018578
2024-08-16,2307350.5879551573,-269296.5667735259,2038054.0211816314
2024-08-19,2424238.9485323844,-345083.98598562623,2079154.9625467581
2024-08-20,2479764.0312147886,-280562.26422397327,2199201.7669908153
2024-08-21,2569115.103742504,-344059.83167194924,2225055.272070555
2024-08-22,2452711.0232568257,-207847.30795290403,2244863.7153039216
2024-08-23,2507242.7621361837,-282610.57285132736,2224632.1892848564
2024-08-26,2456584.7477870667,-189412.53030671726,2267172.2174803494
2024-08-27,2480494.746997759,-251885.94344101637,2228608.803556743
2024-08-28,2493282.182805494,-170977.75266053074,2322304.4301449633
2024-08-29,2343685.251837164,-166881.13540582266,2176804.1164313415
2024-08-30,2455724.518642089,-272369.0297145569,2183355.488927532
2024-09-03,2455724.518642089,-1992.2909038205398,2453732.227738268
2024-09-04,2381241.509703691,24635.72125178238,2405877.2309554736
2024-09-05,2375821.6965794154,27708.184192813467,2403529.880772229
2024-09-06,2375821.6965794154,192597.02869481558,2568418.725274231
2024-09-09,2494612.7814083863,131147.76987419382,2625760.55128258
2024-09-10,2619343.420478806,86084.98007240426,2705428.40055121
2024-09-11,2619343.420478806,-47055.08070560987,2572288.339773196
2024-09-12,2679351.3948751115,-48079.23501928686,2631272.159855825
2024-09-13,2710735.862841706,-102359.41364416957,2608376.4491975363
2024-09-16,2781929.821331498,-59344.93246973434,2722584.8888617638
2024-09-17,2781929.821331498,-119189.499508232,2662740.3218232663
2024-09-18,3001707.764215664,-114871.07383090898,2886836.690384755
2024-09-19,3043461.0246243896,-186125.09750673908,2857335.9271176504
2024-09-20,3195634.075855609,-158055.33060413942,3037578.74525147
2024-09-23,3236091.9556867937,-177488.24615209305,3058603.7095347005
2024-09-24,3311197.8589707296,-203398.8002160312,3107799.0587546984
2024-09-25,3291871.801428099,-214194.8644093388,3077676.9370187605
2024-09-26,3291871.801428099,-274652.82389186125,3017218.977536238
2024-09-27,3224201.2647867203,-244423.84415060002,2979777.4206361203
2024-09-30,3224201.2647867203,-233627.77995729243,2990573.4848294277
2024-10-01,3224201.2647867203,-149418.47924949322,3074782.785537227
2024-10-02,3260305.5311838337,-199080.3745387082,3061225.1566451257
2024-10-03,3341550.9094926734,-199080.3745387082,3142470.5349539653
2024-10-04,3341550.9094926734,-233627.77995729243,3107923.1295353808
2024-10-07,3328959.3217964205,-233627.77995729243,3095331.541839128
2024-10-08,3362995.366268551,-257810.96375030145,3105184.4025182496
2024-10-09,3396625.3199312366,-278971.2495691843,3117654.0703620524
2024-10-10,3396625.3199312366,-269038.8705113413,3127586.449419895
2024-10-11,3396625.3199312366,-286312.57322063344,3110312.746710603
2024-10-14,3396625.3199312366,-326042.08945200534,3070583.230479231
2024-10-15,3396625.3199312366,-227150.14144130785,3169475.1784899286
2024-10-16,3396625.3199312366,-214194.8644093388,3182430.455521898
2024-10-17,3261314.000974785,-240105.418473277,3021208.5825015083
2024-10-18,3251177.1108898115,-248742.26982792304,3002434.8410618883
2024-10-21,3343278.233870332,-248742.26982792304,3094535.9640424093
2024-10-22,3376739.9375512083,-250901.48266658455,3125838.4548846236
2024-10-23,3376739.9375512083,-227150.14144130785,3149589.7961099003
2024-10-24,3376739.9375512083,-233627.77995729243,3143112.1575939157
2024-10-25,3376739.9375512083,-267311.5002404121,3109428.437310796
2024-10-28,3376739.9375512083,-276812.03673052276,3099927.9008206856
2024-10-29,3376739.9375512083,-309632.0718781778,3067107.8656730307
2024-10-30,3376739.9375512083,-242264.63131193852,3134475.3062392697
2024-10-31,3376739.9375512083,-138622.41505618562,3238117.5224950225
2024-11-01,3343887.0270362487,-151577.69208815478,3192309.334948094
2024-11-04,3237949.7577869156,-166692.18195878546,3071257.5758281304
2024-11-05,3297842.651980602,-194761.9488613851,3103080.703119217
2024-11-06,3297842.651980602,-276812.03673052276,3021030.6152500794
2024-11-07,3330821.078500408,-322587.348910147,3008233.7295902614
2024-11-08,3330821.078500408,-312654.96985230397,3018166.108648104
2024-11-11,3330821.078500408,-260402.01915669523,3070419.059343713
2024-11-12,3330821.078500408,-240105.418473277,3090715.6600271314
2024-11-13,3330821.078500408,-194761.94886138517,3136059.129639023
2024-11-14,3330821.078500408,-201239.5873773697,3129581.4911230383
2024-11-15,3330821.078500408,-108393.43531492446,3222427.6431854838
2024-11-18,3383266.7282356997,-166692.18195878546,3216574.5462769144
2024-11-19,3426889.638954106,-166692.18195878546,3260197.4569953205
2024-11-20,3426889.638954106,-136463.20221752417,3290426.436736582
2024-11-21,3426889.638954106,-196921.16170004668,3229968.477254059
2024-11-22,3443818.5221387767,-166692.1819587854,3277126.3401799914
2024-11-25,3443818.5221387767,-240105.418473277,3203713.1036655
2024-11-26,3443818.5221387767,-207717.22589335422,3236101.2962454227
2024-11-27,3616009.448245716,-190443.5231840621,3425565.925061654
2024-11-29,3530574.0818421636,-227150.14144130785,3303423.9404008556
2024-12-02,3540175.1313917614,-281994.1475433104,3258180.9838484507
2024-12-03,3512961.2182828006,-283721.5178142396,3229239.700468561
2024-12-04,3540150.6533497167,-306177.3313363194,3233973.3220133972
2024-12-05,3540150.6533497167,-263856.7596985537,3276293.893651163
2024-12-06,3540150.6533497167,-297540.4799816733,3242610.1733680433
2024-12-09,3540150.6533497167,-271198.0833500029,3268952.569999714
2024-12-10,3540150.6533497167,-209876.43873201573,3330274.214617701
2024-12-11,3540150.6533497167,-274220.9813241289,3265929.672025588
2024-12-12,3551409.0829893444,-257379.12118256913,3294029.961806775
2024-12-13,3551409.0829893444,-323882.87661334383,3227526.2063760003
2024-12-16,3644832.464153011,-356271.06919326656,3288561.394959744
2024-12-17,3723978.0613828986,-327769.4597229345,3396208.601659964
2024-12-18,3723978.0613828986,-221536.18806078797,3502441.8733221106
2024-12-19,3663595.2278391635,-158055.3306041393,3505539.8972350243
2024-12-20,3640823.6818076535,-233627.77995729243,3407195.901850361
2024-12-23,3829468.4446398835,-302290.74822672864,3527177.6964131547
2024-12-24,3867763.1290862826,-469647.97752464854,3398115.151561634
2024-12-26,3871392.3368162937,-381715.5151525528,3489676.821663741
2024-12-27,4017151.1030121027,-445608.8870919893,3571542.2159201135
2024-12-30,4019638.7527569993,-286824.3687078452,3732814.384049154
2024-12-31,4019638.7527569993,-339330.80307391676,3680307.9496830828
2025-01-02,4019638.7527569993,-289987.4069226688,3729651.3458343307
2025-01-03,4019638.7527569993,-368430.75465029373,3651207.9981067055
2025-01-06,3967631.566771246,-413978.5049437534,3553653.0618274924
2025-01-07,3761078.0021209265,-400693.74444149435,3360384.257679432
2025-01-08,3761078.0021209265,-353248.1712191406,3407829.8309017858
2025-01-10,3766430.2547282204,-264683.1012040801,3501747.1535241404
2025-01-13,3917087.464917349,-271009.17763372726,3646078.2872836217
2025-01-14,3917087.464917349,-315291.7126412575,3601795.752276092
2025-01-15,3928278.5866883253,-378552.4769377292,3549726.109750596
2025-01-16,3928278.5866883253,-403856.7826563179,3524421.804032007
2025-01-17,3928278.5866883253,-481667.52274097817,3446611.063947347
2025-01-21,3928278.5866883253,-537336.9953218733,3390941.591366452
2025-01-22,3928278.5866883253,-524052.2348196142,3404226.351868711
2025-01-23,3928278.5866883253,-558213.047539709,3370065.539148616
2025-01-24,3928278.5866883253,-513930.5125321788,3414348.0741561465
2025-01-27,3928278.5866883253,-217237.52798172622,3711041.0587065993
2025-01-28,3928278.5866883253,-229889.68084102066,3698388.9058473045
2025-01-29,3998764.005485361,-242541.83370031498,3756222.171785046
2025-01-30,4135937.028993592,-312128.6744264339,3823808.354567158
2025-01-31,3846421.4369640406,-302639.5597819631,3543781.8771820776
2025-02-03,3747945.9932205975,-214074.48976690264,3533871.5034536947
2025-02-04,3778305.494958995,-289987.4069226688,3488318.088036326
2025-02-05,3828309.4473191425,-375389.43872290564,3452920.008596237
2025-02-06,3925757.3241599933,-384878.55336737644,3540878.770792617
2025-02-07,3874257.5091878795,-327943.8655005519,3546313.6436873274
2025-02-10,3923724.623389318,-388041.59158219997,3535683.031807118
2025-02-11,3893750.83911159,-391204.6297970236,3502546.209314566
2025-02-12,3893750.83911159,-407652.42851410626,3486098.4105974836
2025-02-13,3893750.83911159,-432956.73423269496,3460794.104878895
2025-02-14,3893750.83911159,-458893.6475942484,3434857.1915173414
2025-02-18,3893750.83911159,-500013.14438695495,3393737.6947246348
2025-02-19,3893750.83911159,-546826.1099663441,3346924.7291452456
2025-02-20,3893750.83911159,-572130.4156849327,3321620.423426657
2025-02-21,3893750.83911159,-464587.1163809308,3429163.722730659
2025-02-24,3893750.83911159,-396265.4909407413,3497485.3481708486
2025-02-25,3789618.874981124,-302639.5597819631,3486979.315199161
2025-02-26,3789618.874981124,-378552.47693772917,3411066.398043395
2025-02-27,3789618.874981124,-122346.3815370187,3667272.493444105
2025-02-28,3790461.012508897,-214074.48976690264,3576386.5227419944
2025-03-03,3790461.012508897,-33781.31152195821,3756679.700986939
2025-03-04,3790461.012508897,-43270.426166428835,3747190.5863424684
2025-03-05,3790461.012508897,-125509.41975184216,3664951.592757055
2025-03-06,3525128.741633274,76925.02599686733,3602053.767630141
2025-03-07,3546972.015863039,-87552.9611739592,3459419.05468908
2025-03-10,3724320.616656191,190794.40173051658,3915115.0183867076
2025-03-11,3985678.364368587,162327.05779710412,4148005.422165691
2025-03-12,4184962.2825870165,92740.21707098524,4277702.499658002
2025-03-13,4184962.2825870165,89577.17885616166,4274539.461443178
2025-03-14,4239389.678292582,-49596.50259607611,4189793.1756965057
2025-03-17,4302740.655212218,-147650.68725560745,4155089.9679566105
2025-03-18,4425063.013759087,-84897.18560478336,4340165.828154303
2025-03-19,4652375.197837112,-144875.4493454937,4507499.748491618
2025-03-20,4641561.163753077,-131546.94629200257,4510014.217461075
2025-03-21,4721137.7254755795,-111554.19171176583,4609583.533763814
2025-03-24,4677332.365582269,-223735.7590786502,4453596.606503619
2025-03-25,4677332.365582269,-193746.62720829493,4483585.738373973
2025-03-26,4677332.365582269,-72679.39113908296,4604652.974443186
2025-03-27,4677332.365582269,-7147.584459417849,4670184.781122851
2025-03-28,4567157.124463224,131690.98901444918,4698848.113477673
2025-03-31,4795976.309688857,131690.98901444918,4927667.298703306
2025-04-01,4802577.444309579,115030.36019758508,4917607.804507164
2025-04-02,4802577.444309579,76155.55962490244,4878733.003934482
2025-04-03,4802577.444309579,642616.9393982793,5445194.383707859
2025-04-04,4802577.444309579,1120221.6321483813,5922799.0764579605
2025-04-07,4535012.517211613,998043.6874913786,5533056.204702992
2025-04-08,4386858.24828503,1086900.3745146533,5473758.622799683
2025-04-09,4386858.24828503,431582.30771800166,4818440.556003031
2025-04-10,4386858.24828503,864758.6569564665,5251616.905241497
2025-04-11,4627944.821397719,825883.8563837836,5453828.677781503
2025-04-14,4627944.821397719,753687.7981773728,5381632.619575092
2025-04-15,4655678.304214775,709259.4546657355,5364937.75888051
2025-04-16,4655678.304214775,903633.4575291491,5559311.761743924
2025-04-17,4655678.304214775,825883.8563837836,5481562.160598558
2025-04-21,4827754.766827632,1042472.0310030159,5870226.797830648
2025-04-22,4881817.1634143,881419.2857733305,5763236.449187631
2025-04-23,4881817.1634143,737027.1693605088,5618844.33277481
2025-04-24,5125908.021585016,498224.82298545784,5624132.844570474
2025-04-25,5173277.052461067,431582.30771800166,5604859.3601790685
2025-04-28,5173277.052461067,353832.70657263626,5527109.759033703
2025-04-29,5106913.64304055,498224.8229854576,5605138.466026007
2025-04-30,5376162.282225063,448242.93653486564,5824405.218759929
2025-05-01,5047657.820694298,453796.4794738203,5501454.3001681175
2025-05-02,5011319.645228366,298297.2771830895,5309616.922411456
2025-05-05,4961062.253346434,320511.44893890806,5281573.702285342
2025-05-06,4933086.745713684,376046.8783284548,5309133.624042138
2025-05-07,4970578.204981108,292743.73424413474,5263321.939225243
2025-05-08,5219107.115230164,242761.84779354266,5461868.963023706
2025-05-09,5263900.444192203,187226.41840399592,5451126.862596199
2025-05-12,5377594.764963279,-123771.986177466,5253822.778785813
2025-05-13,5407926.503080256,-203743.0044984133,5204183.498581843
2025-05-14,5407926.503080256,-207075.13026178617,5200851.37281847
2025-05-15,5446495.99123725,-194857.33579608594,5251638.655441164
2025-05-16,5588200.230484101,-198189.46155945864,5390010.768924642
2025-05-19,5713014.187096145,-192635.91862050403,5520378.268475641
2025-05-20,5827274.470838068,-187082.37568154937,5640192.095156519
2025-05-21,5827274.470838068,-87118.60278036515,5740155.868057703
2025-05-22,5727496.139096831,-79343.64266582858,5648152.496431002
2025-05-23,5913205.862394819,-1594.0415204631863,5911611.820874356
2025-05-27,5904712.0824495265,-155982.53522340313,5748729.5472261235
2025-05-28,5958187.266253197,-123771.986177466,5834415.280075731
2025-05-29,5826009.050448946,-160425.3695745669,5665583.680874378
2025-05-30,5826009.050448946,-76011.51690245583,5749997.53354649
2025-06-02,5877730.410257083,-174864.58121584903,5702865.829041234
2025-06-03,5936507.714359654,-272606.93694145133,5663900.777418203
2025-06-04,6059160.794541352,-311481.7375141341,5747679.057027218
2025-06-05,5766817.343067495,-287046.14858273347,5479771.194484762
2025-06-06,5597321.002840632,-325920.9491554162,5271400.053685215
2025-06-09,5575600.624649613,-393674.17301066325,5181926.45163895
2025-06-10,5692464.235164344,-444766.7680490463,5247697.467115298
2025-06-11,5526486.157098747,-419220.4705298548,5107265.686568892
2025-06-12,5496310.828894096,-431438.26499555504,5064872.563898541
2025-06-13,5496310.828894096,-340360.1607966984,5155950.668097398
2025-06-16,5481869.077177559,-431438.26499555504,5050430.812182004
2025-06-17,5346207.66012322,-446298.0625803245,4899909.597542895
2025-06-18,5241903.2457015775,-448797.4584008588,4793105.787300719
2025-06-20,5241903.2457015775,-440049.5730289882,4801853.672672589
2025-06-23,5241903.2457015775,-488787.7915294103,4753115.454172167
2025-06-24,5294322.278158593,-671243.6864284263,4623078.591730166
2025-06-25,5347265.5009401785,-692488.5509029692,4654776.950037209
2025-06-26,5365070.976670614,-742476.4673136584,4622594.509356956
2025-06-27,5365070.976670614,-688739.4571721675,4676331.519498447
2025-06-30,5365070.976670614,-717482.5091083138,4647588.467562301
2025-07-01,5365070.976670614,-699986.7383645726,4665084.238306042
2025-07-02,5365070.976670614,-743726.1652239257,4621344.811446689
2025-07-03,5365070.976670614,-756223.1443265982,4608847.832344016
2025-07-07,5365070.976670614,-706235.2279159088,4658835.748754705
2025-07-08,5365070.976670614,-759972.2380573998,4605098.738613214
2025-07-09,5365070.976670614,-771219.5192498048,4593851.457420809
2025-07-10,5365070.976670614,-819957.7377502269,4545113.238920388
2025-07-11,5365070.976670614,-819957.7377502269,4545113.238920388
2025-07-14,5365070.976670614,-808710.4565578218,4556360.520112793
2025-07-15,5365070.976670614,-828705.6231220975,4536365.353548517
2025-07-16,5365070.976670614,-788715.2899935462,4576355.6866770685
2025-07-17,5365070.976670614,-819957.7377502269,4545113.238920388
2025-07-18,5365070.976670614,-806211.0607372874,4558859.915933327
2025-07-21,5365070.976670614,-847451.091776106,4517619.884894509
2025-07-22,5365070.976670614,-807460.7586475546,4557610.21802306
2025-07-23,5365070.976670614,-826206.2273015631,4538864.749369051
2025-07-24,5365070.976670614,-834954.1126734337,4530116.863997181
2025-07-25,5365070.976670614,-851200.1855069078,4513870.791163707
2025-07-28,5365070.976670614,-871195.3520711835,4493875.624599431
2025-07-29,5365070.976670614,-878693.5395327868,4486377.437137827
2025-07-30,5365070.976670614,-882442.6332635885,4482628.343407026
2025-07-31,5365070.976670614,-817458.3419296924,4547612.634740922
2025-08-01,5365070.976670614,-726230.3944801844,4638840.58219043
2025-08-04,5447087.808127823,-813709.2481988908,4633378.559928932
2025-08-05,5603422.305671831,-799962.5711859511,4803459.73448588
2025-08-06,5771524.974841986,-796213.4774551494,4975311.497386836
2025-08-07,5829240.224590406,-834954.1126734337,4994286.111916972
2025-08-08,5921338.6047457475,-869945.6541609162,5051392.950584832
2025-08-11,5921338.6047457475,-877443.8416225195,5043894.763123228
2025-08-12,5921338.6047457475,-948676.6225077518,4972661.982237996
2025-08-13,5921338.6047457475,-961173.6016104242,4960165.0031353235
2025-08-14,5921338.6047457475,-963672.9974309587,4957665.607314789
2025-08-15,5921338.6047457475,-913685.0810202693,5007653.523725478
2025-08-18,5953028.966065829,-938679.0392256139,5014349.926840215
2025-08-19,5953028.966065829,-894939.6123662608,5058089.353699568
2025-08-20,5953028.966065829,-872445.0499814507,5080583.916084378
2025-08-21,5953028.966065829,-864946.8625198472,5088082.103545981
2025-08-22,5953028.966065829,-939928.7371358812,5013100.228929947
2025-08-25,5936851.42747169,-774968.6129806065,5161882.814491084
2025-08-26,5943694.006914759,-886191.7269943901,5057502.279920369
2025-08-27,6062567.887053055,-749974.6547752619,5312593.232277793
2025-08-28,6062567.887053055,-961173.6016104242,5101394.285442631
2025-08-29,6062567.887053055,-918683.8726613383,5143884.014391717
2025-09-02,6062567.887053055,-899938.4040073298,5162629.483045725
2025-09-03,6062567.887053055,-912435.3831100021,5150132.503943052
2025-09-04,6062567.887053055,-889940.820725192,5172627.066327862
2025-09-05,6062567.887053055,-962423.2995206914,5100144.587532364
2025-09-08,6062567.887053055,-1007412.4242903118,5055155.462762743
2025-09-09,6062567.887053055,-974920.2786233637,5087647.608429691
2025-09-10,6062567.887053055,-1012411.2159313806,5050156.671121674
2025-09-11,6062567.887053055,-988666.9556363033,5073900.931416752
2025-09-12,6062567.887053055,-1039904.5699572598,5022663.317095795
2025-09-15,6062567.887053055,-1022408.7992135186,5040159.087839536
2025-09-16,6062567.887053055,-1052401.5490599321,5010166.337993123
2025-09-17,6062567.887053055,-1041154.267867527,5021413.619185528
2025-09-18,6062567.887053055,-1081144.6009960785,4981423.286056977
2025-09-19,6062567.887053055,-1083643.996816613,4978923.890236442
2025-09-22,6062567.887053055,-1093641.5800987508,4968926.306954304
2025-09-23,6062567.887053055,-1149050.9234054703,4913516.963647584
2025-09-24,6062567.887053055,-1020980.9432739591,5041586.943779096
2025-09-25,6062567.887053055,-1003316.1184282333,5059251.768624822
2025-09-26,6062567.887053055,-1012148.5308510963,5050419.356201959
2025-09-29,6062567.887053055,-1149050.9234054703,4913516.963647584
2025-09-30,6062567.887053055,-1061610.040419128,5000957.846633927
2025-10-01,6062567.887053055,-1202045.3979426473,4860522.489110407
2025-10-02,6062567.887053055,-1103122.3788065836,4959445.508246471
2025-10-03,6062567.887053055,-1104888.8612911562,4957679.025761899
2025-10-06,6062567.887053055,-1387526.0588227669,4675041.828230288
2025-10-07,6062567.887053055,-1241791.25384553,4820776.633207524
2025-10-08,6062567.887053055,-1338064.549254735,4724503.33779832
2025-10-09,6087060.200284971,-1353962.891615888,4733097.308669083
2025-10-10,5721836.588267872,-1082807.830233999,4639028.7580338735
2025-10-13,5845747.407941984,-1215294.0165769416,4630453.391365042
2025-10-14,5845747.407941984,-1157883.3358283332,4687864.072113651
2025-10-15,5845747.407941984,-1231192.3589380947,4614555.04900389
2025-10-16,5765615.560856294,-1188796.779308353,4576818.781547941
2025-10-17,5942892.084140904,-1263872.2849026872,4679019.799238217
2025-10-20,5880184.988063265,-1285070.074717558,4595114.913345707
2025-10-21,5917831.585858131,-1321282.9656512956,4596548.620206835
2025-10-22,5917831.585858131,-1219710.222788373,4698121.363069758
2025-10-23,6111899.728487813,-1107538.585018015,5004361.143469797
2025-10-24,6100258.014719265,-1313333.794470719,4786924.2202485455
2025-10-27,6178455.314641329,-1308034.3470170014,4870420.967624328
2025-10-28,6209579.542669417,-1392825.5062764846,4816754.036392933
2025-10-29,6142489.247490516,-1304501.3820478562,4837987.86544266
2025-10-30,6142489.247490516,-1211761.0516077965,4930728.195882719
2025-10-31,6142489.247490516,-1393708.7475187709,4748780.499971746
2025-11-03,6142489.247490516,-1398124.9537302023,4744364.293760314
2025-11-04,6142489.247490516,-1373394.1989461866,4769095.04854433
2025-11-05,6113434.909635789,-1504997.1440468428,4608437.765588946
2025-11-06,6479270.617720343,-1327465.6543472996,5151804.963373044
2025-11-07,6815456.028582938,-1232958.8414226673,5582497.18716027
2025-11-10,7073737.021330396,-1351313.1678890293,5722423.853441367
2025-11-11,7112775.341520392,-1286836.5572021306,5825938.784318262
2025-11-12,7153153.895506951,-1358379.0978273198,5794774.797679631
2025-11-13,7153153.895506951,-1249740.4250261066,5903413.470480844
2025-11-14,7028949.389790129,-1283303.5922329854,5745645.7975571435
2025-11-17,6466633.438606919,-1243557.7363301027,5223075.702276817
2025-11-18,6466633.438606919,-1122553.6861368818,5344079.752470037
2025-11-19,6479522.3881790135,-1157883.3358283332,5321639.05235068
2025-11-20,5961160.597124693,-1016564.7370625276,4944595.860062165
2025-11-21,5961160.597124693,-1034229.5619082534,4926931.0352164395
2025-11-24,6120609.607811554,-1228542.6352112358,4892066.9726003185
2025-11-25,6120609.607811554,-1215294.0165769416,4905315.591234613
2025-11-26,6085037.130144508,-1290369.5221712757,4794667.607973232
2025-11-28,6206737.872747398,-1380460.1288844766,4826277.743862921
2025-12-01,6241123.251475654,-1446703.222055948,4794420.029419705
2025-12-02,6290660.4180905055,-1463484.8056593875,4827175.612431118
2025-12-03,6416473.626452316,-1507646.8677737017,4908826.758678614
2025-12-04,6484489.174799235,-1480266.3892628269,5004222.7855364075
2025-12-05,6507223.966619528,-1544742.9999497256,4962480.966669803
2025-12-08,6507223.966619528,-1579189.4083988906,4928034.558220637
2025-12-09,6507223.966619528,-1565940.7897645964,4941283.176854932
2025-12-10,6507223.966619528,-1569473.7547337415,4937750.211885787
2025-12-11,6507223.966619528,-1608336.369394338,4898887.59722519
2025-12-12,6507223.966619528,-1526194.9338617136,4981029.032757814
2025-12-15,6423365.308689355,-1531494.3813154313,4891870.927373923
2025-12-16,6415433.269533156,-1522661.9688925685,4892771.300640588
2025-12-17,6206976.116481566,-1542976.517465153,4663999.599016413
2025-12-18,6116814.099315481,-1500580.9378354114,4616233.16148007
2025-12-19,6217796.579255364,-1638366.5716320716,4579430.0076232925
2025-12-22,6216359.9349440755,-1613635.816848056,4602724.11809602
2025-12-23,6278523.534293517,-1722156.5287198895,4556367.005573627
2025-12-24,6278523.534293517,-1743707.5248330252,4534816.009460491
2025-12-26,6278523.534293517,-1793993.1824303418,4484530.351863175
2025-12-29,6278523.534293517,-1758074.8555751154,4520448.678718401
2025-12-30,6278523.534293517,-1790401.349744819,4488122.184548697
2025-12-31,6278523.534293517,-1639544.3769528696,4638979.157340647
2026-01-02,6278523.534293517,-1862238.0034552712,4416285.5308382455
2026-01-05,6278523.534293517,-1894564.4976249747,4383959.036668542
2026-01-06,6278523.534293517,-2020278.641618266,4258244.892675251
2026-01-07,6278523.534293517,-2020278.6416182658,4258244.892675251
2026-01-08,6278523.534293517,-1952033.8205933364,4326489.71370018
2026-01-09,6278523.534293517,-2023870.4743037885,4254653.059989728
2026-01-12,6341308.769636452,-2070564.2992155824,4270744.47042087
