trade_date,iv7,rv_next_wk,gap,wk_move
2025-07-02,0.7603749999999999,0.7547701385529307,-0.005604861447069176,0.020705521472392796
2026-04-24,1.3117750000000001,1.3049350953945877,-0.006839904605412395,0.0162183235867448
2024-08-15,1.0333,1.025958232952877,-0.007341767047123193,-0.06435520079820423
2025-08-22,0.7451500000000001,0.7353704271095802,-0.009779572890419863,-0.050674444039372823
2024-04-12,0.897375,0.8875104266626973,-0.009864573337302729,-0.2579787234042553
2026-04-01,1.23325,1.2207098898580828,-0.012540110141917138,0.2923282953893245
2025-05-21,1.0451500000000002,1.030677160677804,-0.01447283932219623,0.004127358490566113
2025-07-28,0.912175,0.8931207309787685,-0.019054269021231418,-0.07081942899517957
2024-04-11,0.7998000000000001,0.779208797122453,-0.02059120287754712,-0.23924907225496617
2025-09-17,0.7951,0.7726397764492721,-0.022460223550727965,0.1214707813525937
2025-11-13,1.2040499999999998,1.1807009812630578,-0.023349018736942062,-0.21443141254462017
2026-05-14,1.6140999999999999,1.583053343802543,-0.031046656197456945,-0.04239200515796282
2026-04-02,1.1213250000000001,1.0826130378214367,-0.03871196217856343,0.36480849450132724
2025-06-13,0.8899000000000001,0.8486947466386339,-0.04120525336136627,0.058911632551173154
2024-05-10,0.730225,0.6885298682973102,-0.04169513170268979,0.1075085324232079
2024-08-14,1.118425,1.0759641953784511,-0.04246080462154889,0.19445238776093787
2024-02-09,0.77095,0.7269793798126725,-0.04397062018732756,-0.026175349428208428
2024-01-17,0.7690250000000001,0.7202891781818553,-0.04873582181814473,0.3191414496833216
2024-09-23,0.989525,0.9394435347861295,-0.05008146521387047,0.07989386792452846
2024-09-12,1.11245,1.0620886290212905,-0.05036137097870941,0.10436969506444504
2024-09-27,0.91055,0.8592886922140179,-0.051261307785982035,-0.024707757704569677
2025-05-22,1.0387250000000001,0.9855150947592088,-0.05320990524079128,0.041818181818181976
2025-06-18,0.9030499999999999,0.8427299597107268,-0.06032004028927307,0.13836186950485896
2025-10-20,1.119925,1.0595179387730247,-0.06040706122697537,0.11053130929791277
2026-05-13,1.6279749999999997,1.5615583158061737,-0.06641668419382607,-0.05987634233647898
2025-09-11,0.714025,0.6465372944029567,-0.06748770559704331,0.15368782161235006
2024-01-04,0.7208249999999999,0.6523743170187956,-0.06845068298120438,0.1156409251274011
2024-12-23,0.68398,0.610497433881275,-0.07348256611872506,-0.058942404850117924
2024-11-11,0.962275,0.8882789281294456,-0.07399607187055435,-0.15440952090326532
2025-08-29,0.5921000000000001,0.5138972510826147,-0.07820274891738532,0.018433179723502446
2024-01-22,0.91185,0.8312575503736189,-0.08059244962638112,-0.004539007092198566
2024-09-20,0.948225,0.8667409427446332,-0.08148405725536678,0.12190760059612549
2025-07-30,0.8869750000000001,0.8020948831157858,-0.08488011688421426,-0.13350217076700432
2026-05-20,1.4503,1.3618586166849893,-0.08844138331501061,0.2570670358832352
2024-08-07,1.531325,1.4396007256403158,-0.09172427435968422,0.34087423312883436
2024-12-20,0.8356750000000001,0.7422122426700436,-0.09346275732995646,0.08665447897623402
2024-08-09,1.2198,1.1252234874759868,-0.09457651252401322,0.2829457364341086
2025-03-06,1.5581749999999999,1.4554790125155883,-0.10269598748441156,-0.05772230889235552
2024-05-22,1.005175,0.892274129289383,-0.11290087071061694,0.02602905569007241
2024-09-19,0.9564,0.8415978090435775,-0.11480219095642252,0.12724167378309148
2026-02-20,1.05415,0.937561453284837,-0.11658854671516294,-0.06466994486663669
2025-10-17,1.078375,0.9617413646960409,-0.1166336353039592,0.0741662518666002
2024-11-27,0.7404000000000001,0.6223205608630402,-0.11807943913695984,0.14571746384872064
2024-02-02,0.7331500000000001,0.6128648080747479,-0.12028519192525222,0.16834916864608096
2024-11-08,0.7662500000000001,0.6429365847272598,-0.12331341527274031,-0.2473178994918127
2024-12-18,1.0436,0.9202433424906941,-0.12335665750930602,0.10122478386167155
2024-04-01,0.9177250000000001,0.7925612405287593,-0.1251637594712408,-0.08388842631140725
2024-02-22,0.8484250000000001,0.7228073970333999,-0.12561760296660018,0.03232030873130731
2026-01-07,0.9082,0.7812985845834505,-0.12690141541654953,0.060478468899521465
2025-11-12,1.079875,0.9471703853730424,-0.13270461462695748,-0.17847349177330896
2024-07-03,0.71055,0.5776773246450809,-0.1328726753549191,0.13080724876441518
2024-02-12,0.97515,0.8394407427935264,-0.13570925720647353,-0.021200510855683308
2024-12-26,0.6350750000000001,0.49739593208393257,-0.1376790679160675,-0.091773189118322
2025-05-29,1.0264,0.887595315170581,-0.138804684829419,0.09540430482838835
2026-02-05,1.4824499999999998,1.3384692079596232,-0.14398079204037662,0.18343972962823885
2024-05-13,0.886375,0.7346793542860206,-0.15169564571397942,0.17239709443099271
2024-06-20,0.888925,0.73680215236722,-0.15212284763277995,-0.10128483230435503
2024-09-26,0.9502499999999999,0.7963831611856294,-0.15386683881437058,-0.10984848484848486
2025-11-10,1.1016249999999999,0.9457270613617682,-0.15589793863823165,-0.18078719146097388
2024-08-23,1.142725,0.9861221965269799,-0.15660280347302014,-0.036395147313691534
2024-11-13,1.013825,0.8554343392860406,-0.15839066071395935,-0.08305199189736667
