gate,dip,stop,is_on_days,is_on_rate,is_on_sharpe,is_bp_per_on_day,is_trades_per_on_day,is_sharpe,is_maxdd,is_cagr,is_win_rate,is_worst_day,is_yrs_pos
3.34,0.002,0.015,527,0.5323232323232323,0.5822936834474267,5.471128715216893,4.557874762808349,0.42489920145003157,-0.3492191710032714,0.0600729017870032,0.8563696919233972,-0.03127184518942479,3/5
5.0,0.003,0.015,191,0.19292929292929292,0.5795367659889663,6.802358176880619,4.4188481675392675,0.254956349898887,-0.19591277355449466,0.02491407964561021,0.8139810426540285,-0.03127184518942479,2/5
5.0,0.003,0.0221,191,0.19292929292929292,0.5777391628973191,7.768581592958236,4.329842931937173,0.25416637831307526,-0.18543501789625094,0.026953161438632023,0.848851269649335,-0.04480000000000013,2/5
3.0,0.0055,0.04,625,0.6313131313131313,0.5692326284143224,7.717314369553442,2.9392,0.4523112371927518,-0.4878900063003251,0.08917707949686782,0.7610234077299945,-0.08060000000000007,3/5
3.74,0.002,0.04,425,0.4292929292929293,0.5682802755416205,7.238749986520982,4.310588235294118,0.37245379507958715,-0.38228487585626847,0.05728239995902151,0.9028384279475983,-0.08060000000000007,3/5
4.25,0.005,0.03,307,0.3101010101010101,0.5656055507679273,8.460116197749555,3.7198697068403908,0.3151835609240974,-0.20296804373905886,0.044848035033020484,0.7950963222416813,-0.060607501875468886,3/5
3.0,0.002,0.0221,625,0.6313131313131313,0.5649467974797225,5.742337705511549,4.4048,0.4489073215827046,-0.40189438863334925,0.07289101245368279,0.8801307664366146,-0.04480000000000013,3/5
3.74,0.003,0.0221,425,0.4292929292929293,0.5554904934579121,6.774524766883561,4.32,0.3640772416430977,-0.3388753084253231,0.05419603685725982,0.8507625272331155,-0.04480000000000013,3/5
3.34,0.0055,0.015,527,0.5323232323232323,0.5420744579937632,6.371884916898038,3.5009487666034156,0.3955678874253238,-0.3560713559753008,0.06405802944795047,0.7111111111111111,-0.03127184518942479,3/5
3.74,0.002,0.015,425,0.4292929292929293,0.5259927571960131,5.215685090268194,4.607058823529412,0.34475643418140706,-0.3033698238474346,0.04384781196105281,0.8585291113381001,-0.03127184518942479,3/5
3.74,0.002,0.03,425,0.4292929292929293,0.5116803863242341,6.1225283255804515,4.423529411764706,0.3353811908430645,-0.40700406128024,0.04746224658838205,0.8978723404255319,-0.06060000000000017,3/5
3.74,0.0025,0.0221,425,0.4292929292929293,0.501223618793903,5.863606293226251,4.451764705882353,0.32853124404308187,-0.35155892896835383,0.0455612128155547,0.86892177589852,-0.04480000000000013,3/5
4.25,0.002,0.0221,307,0.3101010101010101,0.5007165230517594,5.721788926780848,4.5732899022801305,0.2790506597843698,-0.21690238885352808,0.03221696011007813,0.8824786324786325,-0.04480000000000013,3/5
