start,cfg,final,cagr,maxdd,bh_cagr,bh_dd,excess
2022-04-11,F2,247813.26245236048,0.24758449189290999,-0.5475961166796416,0.5764908713071815,-0.879942042831616,-0.3289063794142715
2022-04-11,F3,267262.748884795,0.26828102365245,-0.60604243162126,0.5764908713071815,-0.879942042831616,-0.3082098476547315
2022-04-11,F1+F2,247813.26245236048,0.24758449189290999,-0.5475961166796416,0.5764908713071815,-0.879942042831616,-0.3289063794142715
2022-04-11,F1+F3,269972.66903128405,0.2713134062718958,-0.60604243162126,0.5764908713071815,-0.879942042831616,-0.30517746503528564
2022-04-11,F2+F3,383788.0165542476,0.383018034053507,-0.6467873935918798,0.5764908713071815,-0.879942042831616,-0.19347283725367448
2022-04-11,F1+F2+F3,383788.0165542476,0.383018034053507,-0.6467873935918798,0.5764908713071815,-0.879942042831616,-0.19347283725367448
2022-04-18,baseline,217951.74760242912,0.19993137691258345,-0.47863956358301474,0.572058430754194,-0.8799453341062632,-0.3721270538416106
2022-04-18,F1,224451.96412740747,0.2083461827003894,-0.47863956358301474,0.572058430754194,-0.8799453341062632,-0.36371224805380464
2022-04-18,F2,272492.3933702124,0.2645233929699564,-0.5493735959003103,0.572058430754194,-0.8799453341062632,-0.30753503778423763
2022-04-18,F3,350957.78679427726,0.3418579216284112,-0.6047940094299191,0.572058430754194,-0.8799453341062632,-0.23020050912578283
2022-04-18,F1+F2,272492.3933702124,0.2645233929699564,-0.5493735959003103,0.572058430754194,-0.8799453341062632,-0.30753503778423763
2022-04-18,F1+F3,357599.54091446544,0.3478534088599303,-0.6047940094299191,0.572058430754194,-0.8799453341062632,-0.22420502189426372
2022-04-18,F2+F3,421904.72630612616,0.40091071540500156,-0.6452877229851545,0.572058430754194,-0.8799453341062632,-0.1711477153491925
2022-04-18,F1+F2+F3,421904.72630612616,0.40091071540500156,-0.6452877229851545,0.572058430754194,-0.8799453341062632,-0.1711477153491925
