date,equity
2026-04-16,127542.2
2026-04-17,136597.96
2026-04-20,138357.2
2026-04-21,141443.08
2026-04-22,152387.86000000002
2026-04-23,162510.7
2026-04-24,184948.22
2026-04-27,177911.26
2026-04-28,158040.5
2026-04-29,170254.24
2026-04-30,183160.14
2026-05-01,187947.58000000002
2026-05-04,183938.82
2026-05-05,208063.48
2026-05-06,239037.63999999998
2026-05-07,219267.82
2026-05-08,255880.2
2026-05-11,274568.52
2026-05-12,248828.82
2026-05-13,265887.68000000005
2026-05-14,268396.76
2026-05-15,236831.37999999998
2026-05-18,218705.44
2026-05-19,219094.78
2026-05-20,249968.0
2026-05-21,257019.37999999998
2026-05-22,274871.33999999997
2026-05-26,325543.22
2026-05-27,314223.52
2026-05-28,323985.86
2026-05-29,323106.24
2026-06-01,327230.36
2026-06-02,384117.26
2026-06-03,403771.72
2026-06-04,378998.16000000003
2026-06-05,262614.33999999997
2026-06-08,304533.28
2026-06-09,290978.48
2026-06-10,259614.98
2026-06-11,323034.14
2026-06-12,338131.88
2026-06-15,393432.57999999996
2026-06-16,325918.14
2026-06-17,336963.86
2026-06-18,403007.4600000001
2026-06-22,433895.1
2026-06-23,332839.74
2026-06-24,331080.5
2026-06-25,365645.24
2026-06-26,310185.92000000004
2026-06-29,341059.14
2026-06-30,384737.32000000007
2026-07-01,313747.66000000003
2026-07-02,261056.98
