date,equity,cash,shares,spot,call_K,put_K,call_val,put_val
2023-03-21,53141.93081494411,2754.4307613595392,2900,16.66,17.5,13.0,1131.0000017285347,3204.5000553131104
2023-03-22,52750.43084044,2754.4307613595392,2900,16.21,17.5,13.0,376.9999969750643,3364.0000760555267
2023-03-23,55041.43076481661,2754.4307613595392,2900,17.5,17.5,13.0,1290.4999792575836,2827.499982714653
2023-03-24,54084.43089272817,2754.4307613595392,2900,16.56,,13.0,0.0,3306.000131368637
2023-03-27,52927.15474348506,2122.1547551079657,3000,15.97,17.5,13.0,480.00001162290573,3375.0
2023-03-28,52252.15484898528,2122.1547551079657,3000,15.61,17.5,13.0,164.99999910593033,3465.000092983246
2023-03-29,55042.15468179425,2122.1547551079657,3000,17.13,17.5,13.0,885.000005364418,2414.999932050705
2023-03-30,56122.15479087075,2122.1547551079657,3000,17.95,17.5,13.0,1860.0000143051147,2010.0000500679016
2023-03-31,56347.15479444703,54607.154755107964,0,18.28,,13.0,0.0,1740.0000393390656
2023-04-03,56676.554769717055,2256.5547652467067,3000,17.79,18.5,13.0,734.999991953373,1784.9999964237213
2023-04-04,54711.55479620387,2256.5547652467067,3000,16.78,18.5,13.0,104.99999765306711,2220.0000286102295
2023-04-05,52611.55482523287,2256.5547652467067,3000,15.9,18.5,13.0,8.105679884862557e-07,2655.0000607967377
2023-04-06,51876.55475094159,2256.5547652467067,3000,15.66,,13.0,0.0,2639.9999856948853
2023-04-10,53653.0387778948,736.0387688870454,3100,16.45,18.5,13.0,201.499998383224,2123.500007390976
2023-04-11,53048.53882674453,736.0387688870454,3100,16.21,18.5,13.0,108.49999757483602,2170.0000554323196
2023-04-12,50770.03873666701,736.0387688870454,3100,15.3,18.5,13.0,46.49999896064401,2650.499966740608
2023-04-13,51529.53880950921,736.0387688870454,3100,15.68,18.5,13.0,2.8200195146606415e-08,2185.5000406503677
2023-04-14,51064.538772582535,736.0387688870454,3100,15.58,,13.0,0.0,2030.500003695488
2023-04-17,50870.478764921325,774.4787675774569,3100,15.58,18.5,13.0,46.49999896064401,1844.499996304512
2023-04-18,51242.47872427096,774.4787675774569,3100,15.78,18.5,13.0,46.49999896064401,1596.4999556541443
2023-04-19,49816.47871337106,774.4787675774569,3100,15.25,18.5,13.0,3.2033467275587625e-05,1766.9999778270721
2023-04-20,49769.978793445865,774.4787675774569,3100,15.22,18.5,13.0,8.063357241929693e-12,1813.5000258684158
2023-04-21,48684.978734318065,774.4787675774569,3100,14.85,,13.0,0.0,1875.4999667406082
2023-04-24,48058.6212511448,783.6237669226626,3100,14.66,18.5,13.0,0.002526864322320902,1829.000011086464
2023-04-25,45098.12379648655,783.6237669226626,3100,13.18,18.5,13.0,1.1140247245217328e-11,3456.500029563904
2023-04-26,45346.12371888132,783.6237669226626,3100,13.39,18.5,13.0,2.611135984960278e-16,3053.4999519586563
2023-04-27,45330.623778009125,783.6237669226626,3100,13.53,18.5,13.0,3.4297913731829943e-31,2604.000011086464
2023-04-28,46648.1237558362,783.6237669226626,3100,14.26,,13.0,0.0,1658.499988913536
2023-05-01,47447.766529929024,792.7687662678684,3100,14.64,18.5,13.0,0.002225252375581002,1270.999988913536
2023-05-02,46750.26873134194,792.7687662678684,3100,14.33,18.5,13.0,3.5142783620832236e-06,1534.4999685883522
2023-05-03,45603.268766267865,792.7687662678684,3100,13.83,18.5,13.0,4.5436088805537666e-13,1937.5
2023-05-04,45075.57656872969,792.7687662678684,3100,13.59,18.5,13.0,31.692238188544714,2185.5000406503677
2023-05-05,46688.26875887689,792.7687662678684,3100,14.49,,13.0,0.0,976.499992609024
2023-05-08,46916.117239697545,772.6197619425058,3100,14.66,18.5,13.0,0.002526864322320902,697.50000461936
2023-05-09,45087.11976187962,772.6197619425058,3100,13.92,18.5,13.0,6.288309615516943e-08,1162.5
2023-05-10,45815.61976471351,772.6197619425058,3100,14.32,18.5,13.0,6.12462672576579e-10,651.000002771616
2023-05-11,45071.61976840961,772.6197619425058,3100,14.05,18.5,13.0,4.790141057843561e-24,744.000006467104
2023-05-12,44730.61976748574,772.6197619425058,3100,14.01,,13.0,0.0,527.000005543232
2023-05-15,47763.93035679952,752.4704064501789,3100,15.13,18.5,13.0,0.04004722549447841,108.49999757483602
2023-05-16,47469.4691969833,752.4704064501789,3100,15.04,18.5,13.0,0.0012073881683786131,92.99999792128801
2023-05-17,50925.90206948892,752.4704064501789,3100,16.17,18.5,13.0,0.06833592191072434,46.49999896064401
2023-05-18,55281.470406912114,752.4704064501789,3100,17.68,18.5,13.0,278.999999538064,3.509213425591958e-30
2023-05-19,54599.47040645018,752.4704064501789,3100,17.37,,,0.0,0.0
2023-05-22,54840.18635821476,1052.1863532079728,2800,17.54,18.5,16.0,755.9999883174896,5431.99999332428
2023-05-23,54056.186298550514,1052.1863532079728,2800,16.89,18.5,16.0,294.00000125169754,6005.999946594238
2023-05-24,52768.18638178841,1052.1863532079728,2800,16.01,18.5,16.0,83.99999812245369,6972.000026702881
2023-05-25,57150.18632316723,1052.1863532079728,2800,19.18,18.5,16.0,2520.0000166893005,4913.99998664856
2023-05-26,56394.18646669522,52838.18635320797,0,22.91,,16.0,0.0,3556.0001134872437
2023-05-30,55052.78629975453,3077.786265660671,2200,22.86,24.5,16.0,1033.9999973773956,2717.0000314712524
2023-05-31,52423.78635237053,3077.786265660671,2200,21.11,24.5,16.0,165.0000024586916,3069.0000891685486
2023-06-01,54084.7862532033,3077.786265660671,2200,22.14,24.5,16.0,187.00000196695328,2485.9999895095825
2023-06-02,53798.78619222775,3077.786265660671,2200,22.02,,16.0,0.0,2276.9999265670776
2023-06-05,51693.556357116846,1128.0562577261005,2300,20.96,24.5,16.0,126.49999931454659,2484.0000987052917
2023-06-06,53085.05628582969,1128.0562577261005,2300,21.72,24.5,16.0,126.49999931454659,2127.5000274181366
2023-06-07,52970.056311619875,1128.0562577261005,2300,21.63,24.5,16.0,80.49999820068479,2173.5000520944595
2023-06-08,54143.056228851376,1128.0562577261005,2300,22.28,24.5,16.0,57.49999871477485,1828.4999698400497
2023-06-09,54476.556271435176,1128.0562577261005,2300,22.42,,16.0,0.0,1782.5000137090683
2023-06-12,58120.7912001206,2656.29121108785,2300,24.61,24.5,16.0,2587.5,1448.9999890327454
2023-06-13,59063.79118229881,2656.29121108785,2300,25.59,24.5,16.0,3588.0000054836273,1138.499976694584
2023-06-14,59983.79124398962,2656.29121108785,2300,26.69,24.5,16.0,5209.499967098236,1150.0
2023-06-15,59972.29110552803,2656.29121108785,2300,25.95,24.5,16.0,3519.000071287155,1149.9999657273293
2023-06-16,60213.791179556996,58994.79121108785,0,25.18,,16.0,0.0,1218.999968469143
2023-06-20,60146.97619646028,3141.4762033148118,2300,24.61,26.0,16.0,678.5000041127205,1080.9999972581863
2023-06-21,56765.97616621465,3141.4762033148118,2300,22.76,26.0,16.0,57.49999871477485,1333.9999616146088
2023-06-22,57513.47621779502,3141.4762033148118,2300,23.13,26.0,16.0,34.49999922886491,1207.5000137090683
2023-06-23,54845.47614573673,3141.4762033148118,2300,21.86,,16.0,0.0,1425.9999424219131
