date,act,qty,px,spot,cash,K,exp,dte,otm_pct,src,itm_at_write,sticky_write,itm
2022-01-03,BUY_SHARES,1300,69.34,69.34,9851.5,,,,,,,,
2022-01-03,BUY_PUT,13,7.154055895323437,69.34,542.7773360795309,68.0,2022-02-18,46.0,1.9325064897606048,,,,
2022-01-03,SELL_CALL,13,2.1262499999999998,69.34,3298.4523360795306,71.0,2022-01-07,4.0,2.394000576867604,print,0.0,0.0,
2022-01-07,CALL_EXPIRED,13,59.6,59.6,3298.4523360795306,71.0,,,,,,,
2022-01-10,SELL_CALL,13,0.09450000140815973,55.73,3412.8523379101384,71.0,2022-01-14,4.0,27.39996411268617,print_near,0.0,1.0,
2022-01-14,CALL_EXPIRED,13,64.46,64.46,3412.8523379101384,71.0,,,,,,,
2022-01-18,SELL_CALL,13,0.1795499977469444,59.52,3637.8173349811664,71.0,2022-01-21,3.0,19.287634408602145,print,0.0,1.0,
2022-01-21,CALL_EXPIRED,13,43.62,43.62,3637.8173349811664,71.0,,,,,,,
2022-01-24,SELL_CALL,13,0.028349999366328118,39.84,3666.222334157393,71.0,2022-01-28,4.0,78.21285140562247,print_near,0.0,1.0,
2022-01-28,CALL_EXPIRED,13,38.36,38.36,3666.222334157393,71.0,,,,,,,
2022-01-31,SELL_CALL,13,0.00534363997482854,40.93,3664.71906612467,71.0,2022-02-04,4.0,73.46689469826534,model,0.0,1.0,
2022-02-04,CALL_EXPIRED,13,43.35,43.35,3664.71906612467,71.0,,,,,,,
2022-02-07,SELL_CALL,13,0.01889999957755208,45.03,3680.839065575488,71.0,2022-02-11,4.0,57.67266266933156,print_near,0.0,1.0,
2022-02-11,CALL_EXPIRED,13,39.41,39.41,3680.839065575488,71.0,,,,,,,
2022-02-14,SELL_CALL,13,0.11859851002705794,41.01,3826.567128610663,71.0,2022-02-18,4.0,73.12850524262376,model,0.0,1.0,
2022-02-18,CALL_EXPIRED,13,39.54,39.54,3826.567128610663,71.0,,,,,,,
2022-02-18,PUT_EXERCISED,13,39.54,39.54,92220.06712861067,68.0,,,,,,,
2022-02-22,BUY_SHARES,1900,40.54,40.54,15184.567128610666,,,,,,,,
2022-02-22,BUY_PUT,19,7.627816086178547,40.54,679.3665648714268,39.0,2022-05-20,87.0,3.798717316230881,,,,
2022-02-22,SELL_CALL,19,1.6348500180244445,40.54,3773.2315991178716,42.0,2022-02-25,3.0,3.6013813517513587,print,0.0,0.0,
2022-02-25,CALL_EXPIRED,19,41.77,41.77,3773.2315991178716,42.0,,,,,,,
2022-02-28,SELL_CALL,19,1.7860499864816666,41.21,7154.376573433038,42.0,2022-03-04,4.0,1.91701043436059,print,0.0,1.0,
2022-03-04,CALL_EXPIRED,19,34.74,34.74,7154.376573433038,42.0,,,,,,,
2022-03-07,BUY_SHARES,100,33.38,33.38,3815.8765734330377,,,,,,,,
2022-03-07,ADD_PUT,1,10.675494279457723,,2727.3937063562958,39.0,2022-05-20,,,,,,
2022-03-07,SELL_CALL,20,0.1701000067591667,33.38,3054.593719874629,42.0,2022-03-11,4.0,25.823846614739356,print,0.0,1.0,
2022-03-11,CALL_EXPIRED,20,30.6,30.6,3054.593719874629,42.0,,,,,,,
2022-03-14,SELL_CALL,20,0.047250000704079864,29.46,3136.093721282789,42.0,2022-03-18,4.0,42.56619144602851,print_near,0.0,1.0,
2022-03-18,CALL_EXPIRED,20,39.21,39.21,3136.093721282789,42.0,,,,,,,
2022-03-21,SELL_CALL,20,0.633150015771389,38.01,4389.3937528255665,42.0,2022-03-25,4.0,10.49723756906078,print,0.0,1.0,
2022-03-25,CALL_EXPIRED,20,41.95,41.95,4389.3937528255665,42.0,,,,,,,
2022-03-28,SELL_CALL,20,1.4647499549388885,41.86,7305.893662703344,42.0,2022-04-01,4.0,0.33444816053511844,print,0.0,1.0,
2022-04-01,CALL_EXPIRED,20,36.23,36.23,7305.893662703344,42.0,,,,,,,
2022-04-04,BUY_SHARES,100,37.79,37.79,3526.3936627033436,,,,,,,,
2022-04-04,ADD_PUT,1,5.266537134446189,,2989.083528703277,39.0,2022-05-20,,,,,,
2022-04-04,SELL_CALL,21,0.29295000225305556,37.79,3590.6285334346935,42.0,2022-04-08,4.0,11.140513363323635,print,0.0,1.0,
2022-04-08,CALL_EXPIRED,21,28.25,28.25,3590.6285334346935,42.0,,,,,,,
2022-04-11,SELL_CALL,21,0.00944999978877604,27.21,3596.823532991123,42.0,2022-04-14,3.0,54.35501653803748,print_near,0.0,1.0,
2022-04-14,CALL_EXPIRED,21,25.6,25.6,3596.823532991123,42.0,,,,,,,
2022-04-18,SELL_CALL,21,0.013795083335841094,26.15,3612.1432079963893,42.0,2022-04-22,4.0,60.61185468451244,model,0.0,1.0,
2022-04-22,CALL_EXPIRED,21,24.41,24.41,3612.1432079963893,42.0,,,,,,,
2022-04-25,SELL_CALL,21,1.4924542493788188e-23,23.82,3598.493207996389,42.0,2022-04-29,4.0,76.32241813602015,model,0.0,1.0,
2022-04-29,CALL_EXPIRED,21,22.22,22.22,3598.493207996389,42.0,,,,,,,
2022-05-02,SELL_CALL,21,0.011159100712703889,23.14,3608.2773194930674,42.0,2022-05-06,4.0,81.5038893690579,model,0.0,1.0,
2022-05-06,CALL_EXPIRED,21,23.3,23.3,3608.2773194930674,42.0,,,,,,,
2022-05-09,SELL_CALL,21,0.06952619398326827,22.17,3740.632326857931,42.0,2022-05-13,4.0,89.44519621109606,model,0.0,1.0,
2022-05-13,CALL_EXPIRED,21,22.55,22.55,3740.632326857931,42.0,,,,,,,
2022-05-16,SELL_CALL,21,1.828305924952933e-31,21.6,3726.9823268579307,42.0,2022-05-20,4.0,94.44444444444443,model,0.0,1.0,
2022-05-20,CALL_EXPIRED,21,20.34,20.34,3726.9823268579307,42.0,,,,,,,
2022-05-20,PUT_EXERCISED,21,20.34,20.34,85616.48232685793,39.0,,,,,,,
2022-05-23,BUY_SHARES,3500,20.02,20.02,15528.982326857935,,,,,,,,
2022-05-23,BUY_PUT,35,4.025050048589706,20.02,1418.5571567939642,19.0,2022-08-19,88.0,5.0949050949050925,,,,
2022-05-23,SELL_CALL,35,0.7937999752163887,20.02,4174.107070051325,21.0,2022-05-27,4.0,4.895104895104898,print,0.0,0.0,
2022-05-27,CALL_ASSIGNED,35,25.29,25.29,77656.60707005132,21.0,,,,,,,4.289999999999999
2022-05-31,BUY_SHARES,3200,24.15,24.15,360.6070700513228,,,,,,,,
2022-05-31,TRIM_PUT,-3,2.509999990463257,,1097.3500672446592,19.0,2022-08-19,,,,,,
2022-05-31,SELL_CALL,32,0.7370999729633331,24.15,3435.2699807273248,25.0,2022-06-03,3.0,3.5196687370600475,print,0.0,0.0,
2022-06-03,CALL_EXPIRED,32,23.89,23.89,3435.2699807273248,25.0,,,,,,,
2022-06-06,BUY_SHARES,100,24.95,24.95,939.7699807273248,,,,,,,,
2022-06-06,ADD_PUT,1,2.0775826674399296,,727.414306915196,19.0,2022-08-19,,,,,,
2022-06-06,SELL_CALL,33,1.3986000180244444,24.95,5321.344366395863,25.0,2022-06-10,4.0,0.20040080160320928,print,0.0,1.0,
2022-06-10,CALL_EXPIRED,33,18.75,18.75,5321.344366395863,25.0,,,,,,,
2022-06-13,BUY_SHARES,200,16.64,16.64,1992.3443663958633,,,,,,,,
2022-06-13,ADD_PUT,2,4.78000020980835,,1016.8803236369218,19.0,2022-08-19,,,,,,
2022-06-13,SELL_CALL,35,0.03779999915510416,16.64,1126.4303206797863,25.0,2022-06-17,4.0,50.24038461538461,print,0.0,1.0,
2022-06-17,CALL_EXPIRED,35,13.68,13.68,1126.4303206797863,25.0,,,,,,,
2022-06-21,SELL_CALL,35,0.00944999978877604,15.29,1136.7553199405024,25.0,2022-06-24,3.0,63.50555918901244,print_near,0.0,1.0,
2022-06-24,CALL_EXPIRED,35,15.84,15.84,1136.7553199405024,25.0,,,,,,,
2022-06-27,SELL_CALL,35,5.107846408824424e-17,15.65,1114.0053199405027,25.0,2022-07-01,4.0,59.7444089456869,model,0.0,1.0,
2022-07-01,CALL_EXPIRED,35,11.6,11.6,1114.0053199405027,25.0,,,,,,,
2022-07-05,SELL_CALL,35,5.038341293468782e-61,10.76,1091.2553199405027,25.0,2022-07-08,3.0,132.34200743494424,model,0.0,1.0,
2022-07-08,CALL_EXPIRED,35,13.91,13.91,1091.2553199405027,25.0,,,,,,,
2022-07-11,SELL_CALL,35,3.363027384147938e-31,12.93,1068.5053199405027,25.0,2022-07-15,4.0,93.34880123743233,model,0.0,1.0,
2022-07-15,CALL_EXPIRED,35,15.13,15.13,1068.5053199405027,25.0,,,,,,,
2022-07-18,SELL_CALL,35,0.028349999366328118,15.61,1144.980317722651,25.0,2022-07-22,4.0,60.15374759769379,print_near,0.0,1.0,
2022-07-22,CALL_EXPIRED,35,17.62,17.62,1144.980317722651,25.0,,,,,,,
2022-07-25,SELL_CALL,35,0.00944999978877604,17.06,1155.3053169833672,25.0,2022-07-29,4.0,46.54161781946074,print_near,0.0,1.0,
2022-07-29,CALL_EXPIRED,35,19.84,19.84,1155.3053169833672,25.0,,,,,,,
2022-08-01,SELL_CALL,35,0.03779999915510416,19.83,1264.8553140262318,25.0,2022-08-05,4.0,26.07160867372669,print,0.0,1.0,
2022-08-05,CALL_EXPIRED,35,21.54,21.54,1264.8553140262318,25.0,,,,,,,
2022-08-08,SELL_CALL,35,0.11339999746531247,21.05,1639.0053051548255,25.0,2022-08-12,4.0,18.76484560570071,print,0.0,1.0,
2022-08-12,CALL_EXPIRED,35,21.6,21.6,1639.0053051548255,25.0,,,,,,,
2022-08-15,SELL_CALL,35,0.09450000140815973,21.66,1947.0053100833845,25.0,2022-08-19,4.0,15.420129270544782,print,0.0,1.0,
2022-08-19,CALL_EXPIRED,35,19.15,19.15,1947.0053100833845,25.0,,,,,,,
2022-08-19,PUT_EXPIRED,35,19.15,19.15,1947.0053100833845,19.0,,,,,,,
2022-08-22,SELL_SHARES,-300,17.91,17.91,7318.505310083385,,,,,,,,
2022-08-22,BUY_PUT,32,2.241800048589706,17.91,123.94515459632476,15.0,2022-11-18,88.0,16.24790619765494,,,,
2022-08-22,SELL_CALL,32,0.01889999957755208,17.91,163.6251532444914,25.0,2022-08-26,4.0,39.58682300390843,print_near,0.0,1.0,
2022-08-26,CALL_EXPIRED,32,15.96,15.96,163.6251532444914,25.0,,,,,,,
2022-08-29,SELL_CALL,32,1.6555755866940175e-16,15.78,142.82515324449193,25.0,2022-09-02,4.0,58.428390367553874,model,0.0,1.0,
2022-09-02,CALL_EXPIRED,32,12.82,12.82,142.82515324449193,25.0,,,,,,,
2022-09-06,SELL_CALL,32,2.507016368609904e-41,12.6,122.02515324449193,25.0,2022-09-09,3.0,98.41269841269842,model,0.0,1.0,
2022-09-09,CALL_EXPIRED,32,14.67,14.67,122.02515324449193,25.0,,,,,,,
2022-09-12,SELL_CALL,32,0.00944999978877604,14.96,131.46515256857526,25.0,2022-09-16,4.0,67.11229946524062,print,0.0,1.0,
2022-09-16,CALL_EXPIRED,32,12.06,12.06,131.46515256857526,25.0,,,,,,,
2022-09-19,SELL_CALL,32,8.086098399077558e-37,12.15,110.66515256857527,25.0,2022-09-23,4.0,105.76131687242798,model,0.0,1.0,
2022-09-23,CALL_EXPIRED,32,9.96,9.96,110.66515256857527,25.0,,,,,,,
2022-09-26,SELL_CALL,32,6.447320191657997e-55,10.23,89.86515256857527,25.0,2022-09-30,4.0,144.37927663734115,model,0.0,1.0,
2022-09-30,CALL_EXPIRED,32,8.77,8.77,89.86515256857527,25.0,,,,,,,
2022-10-03,SELL_CALL,32,0.00944999978877604,9.25,99.3051518926586,25.0,2022-10-07,4.0,170.27027027027026,print,0.0,1.0,
2022-10-07,CALL_EXPIRED,32,9.16,9.16,99.3051518926586,25.0,,,,,,,
2022-10-10,SELL_CALL,32,0.04186216723217568,8.3,212.4640870356208,25.0,2022-10-14,4.0,201.2048192771084,model,0.0,1.0,
2022-10-14,CALL_EXPIRED,32,6.91,6.91,212.4640870356208,25.0,,,,,,,
2022-10-17,SELL_CALL,32,2.0883292009476258e-98,7.44,191.66408703562078,25.0,2022-10-21,4.0,236.02150537634404,model,0.0,1.0,
2022-10-21,CALL_EXPIRED,32,8.6,8.6,191.66408703562078,25.0,,,,,,,
2022-10-24,SELL_CALL,32,5.746035075683211e-79,8.48,170.86408703562077,25.0,2022-10-28,4.0,194.81132075471697,model,0.0,1.0,
2022-10-28,CALL_EXPIRED,32,9.52,9.52,170.86408703562077,25.0,,,,,,,
2022-10-31,SELL_CALL,32,0.4063500067591667,8.91,1450.3841086649543,9.5,2022-11-04,4.0,6.621773288439954,print,0.0,0.0,
2022-11-04,CALL_EXPIRED,32,9.02,9.02,1450.3841086649543,9.5,,,,,,,
2022-11-07,SELL_CALL,32,0.43470000788569446,8.98,2820.6241338991767,9.5,2022-11-11,4.0,5.790645879732734,print,0.0,1.0,
2022-11-11,CALL_ASSIGNED,32,13.19,13.19,33204.624133899175,9.5,,,,,,,3.6899999999999995
2022-11-14,BUY_SHARES,2600,12.93,12.93,-426.3758661008251,,,,,,,,
2022-11-14,TRIM_PUT,-6,2.0999999046325684,,805.7840777659044,15.0,2022-11-18,,,,,,
2022-11-14,SELL_CALL,26,0.5764500135183334,12.93,2287.654112913571,13.5,2022-11-18,4.0,4.4083526682134595,print,0.0,0.0,
2022-11-18,CALL_EXPIRED,26,12.5,12.5,2287.654112913571,13.5,,,,,,,
2022-11-18,PUT_EXERCISED,26,12.5,12.5,41274.65411291357,15.0,,,,,,,
2022-11-21,BUY_SHARES,2900,12.02,12.02,6402.154112913573,,,,,,,,
2022-11-21,BUY_PUT,29,1.9625205198159286,12.02,691.9946054473794,11.0,2023-02-17,88.0,8.485856905158066,,,,
2022-11-21,SELL_CALL,29,0.14175000563263893,12.02,1084.2196217820324,13.0,2022-11-25,4.0,8.153078202995012,print,0.0,0.0,
2022-11-25,CALL_EXPIRED,29,12.84,12.84,1084.2196217820324,13.0,,,,,,,
2022-11-28,SELL_CALL,29,0.4157999977469444,12.54,2271.1896152481713,13.0,2022-12-02,4.0,3.668261562998412,print,0.0,1.0,
2022-12-02,CALL_ASSIGNED,29,13.03,13.03,39956.68961524817,13.0,,,,,,,0.02999999999999936
2022-12-05,BUY_SHARES,3000,12.85,12.85,1391.6896152481713,,,,,,,,
2022-12-05,ADD_PUT,1,1.4552580027069113,,1242.748824772337,11.0,2023-02-17,,,,,,
2022-12-05,SELL_CALL,30,0.21735000394284723,12.85,1875.2988366008785,13.5,2022-12-09,4.0,5.058365758754866,print,0.0,0.0,
2022-12-09,CALL_EXPIRED,30,12.31,12.31,1875.2988366008785,13.5,,,,,,,
2022-12-12,BUY_SHARES,100,12.13,12.13,661.7988366008785,,,,,,,,
2022-12-12,ADD_PUT,1,1.6654509859532851,,491.4393811322388,11.0,2023-02-17,,,,,,
2022-12-12,SELL_CALL,31,0.36854998648166654,12.13,1613.794339225405,13.5,2022-12-16,4.0,11.29431162407254,print,0.0,1.0,
2022-12-16,CALL_EXPIRED,31,11.1,11.1,1613.794339225405,13.5,,,,,,,
2022-12-19,BUY_SHARES,100,10.71,10.71,542.2943392254051,,,,,,,,
2022-12-19,ADD_PUT,1,1.9671506619273034,,341.19168677501295,11.0,2023-02-17,,,,,,
2022-12-19,SELL_CALL,32,0.028349999366328118,10.71,411.1116847472629,13.5,2022-12-23,4.0,26.050420168067213,print,0.0,1.0,
2022-12-23,CALL_EXPIRED,32,9.77,9.77,411.1116847472629,13.5,,,,,,,
2022-12-27,SELL_CALL,32,0.00944999978877604,9.22,420.55168407134624,13.5,2022-12-30,3.0,46.42082429501084,print_near,0.0,1.0,
2022-12-30,CALL_EXPIRED,32,9.68,9.68,420.55168407134624,13.5,,,,,,,
2023-01-03,SELL_CALL,32,7.739530027905206e-13,9.53,399.7516840738229,13.5,2023-01-06,3.0,41.657922350472205,model,0.0,1.0,
2023-01-06,CALL_EXPIRED,32,10.89,10.89,399.7516840738229,13.5,,,,,,,
2023-01-09,SELL_CALL,32,0.19844999380409717,11.87,1013.9916642469339,13.5,2023-01-13,4.0,13.732097725358054,print,0.0,1.0,
2023-01-13,CALL_EXPIRED,32,12.96,12.96,1013.9916642469339,13.5,,,,,,,
2023-01-17,SELL_CALL,32,0.43470000788569446,13.16,2384.231689481156,13.5,2023-01-20,3.0,2.5835866261398164,print,0.0,1.0,
2023-01-20,CALL_EXPIRED,32,12.84,12.84,2384.231689481156,13.5,,,,,,,
2023-01-23,BUY_SHARES,100,13.89,13.89,994.7316894811561,,,,,,,,
2023-01-23,ADD_PUT,1,0.38999998569488525,,954.3406909388473,11.0,2023-02-17,,,,,,
2023-01-23,SELL_CALL,33,0.8032500225305557,13.89,3583.6157652896813,13.5,2023-01-27,4.0,-2.8077753779697665,print,1.0,1.0,
2023-01-27,CALL_ASSIGNED,33,14.96,14.96,48117.11576528968,13.5,,,,,,,1.4600000000000009
2023-01-30,BUY_SHARES,3300,14.46,14.46,382.61576528968,,,,,,,,
2023-01-30,SELL_CALL,33,0.6426000067591667,14.46,2481.7457875949303,15.0,2023-02-03,4.0,3.73443983402489,print,0.0,0.0,
2023-02-03,CALL_ASSIGNED,33,16.91,16.91,51965.24578759493,15.0,,,,,,,1.9100000000000001
2023-02-06,BUY_SHARES,3100,16.52,16.52,737.7457875949331,,,,,,,,
2023-02-06,TRIM_PUT,-2,0.05000000074505806,,746.2557877411134,11.0,2023-02-17,,,,,,
2023-02-06,SELL_CALL,31,0.5008499729633331,16.52,2278.740703927446,17.5,2023-02-10,4.0,5.932203389830511,print,0.0,0.0,
2023-02-10,CALL_EXPIRED,31,15.76,15.76,2278.740703927446,17.5,,,,,,,
2023-02-13,BUY_SHARES,100,16.15,16.15,663.240703927446,,,,,,,,
2023-02-13,ADD_PUT,1,0.029999999329447746,,659.5337039957753,11.0,2023-02-17,,,,,,
2023-02-13,SELL_CALL,32,0.4063500067591667,16.15,1939.0537256251089,17.5,2023-02-17,4.0,8.359133126934994,print,0.0,1.0,
2023-02-17,CALL_EXPIRED,32,15.49,15.49,1939.0537256251089,17.5,,,,,,,
2023-02-17,PUT_EXPIRED,32,15.49,15.49,1939.0537256251089,11.0,,,,,,,
2023-02-21,SELL_SHARES,-300,14.95,14.95,6422.553725625109,,,,,,,,
2023-02-21,BUY_PUT,29,1.915719995141029,14.95,848.1157397161242,13.0,2023-05-19,87.0,13.043478260869563,,,,
2023-02-21,SELL_CALL,29,0.06615000028163194,14.95,1021.1007405328568,17.5,2023-02-24,3.0,17.056856187290975,print,0.0,1.0,
2023-02-24,CALL_EXPIRED,29,14.28,14.28,1021.1007405328568,17.5,,,,,,,
2023-02-27,SELL_CALL,29,0.03779999915510416,14.83,1111.8707380826588,17.5,2023-03-03,4.0,18.004045853000676,print,0.0,1.0,
2023-03-03,CALL_EXPIRED,29,15.69,15.69,1111.8707380826588,17.5,,,,,,,
2023-03-06,SELL_CALL,29,0.13230000056326388,15.77,1476.690739716124,17.5,2023-03-10,4.0,10.970196575776795,print,0.0,1.0,
2023-03-10,CALL_EXPIRED,29,14.04,14.04,1476.690739716124,17.5,,,,,,,
2023-03-13,SELL_CALL,29,0.047250000704079864,13.72,1594.8657417579557,17.5,2023-03-17,4.0,27.55102040816326,print,0.0,1.0,
2023-03-17,CALL_EXPIRED,29,16.11,16.11,1594.8657417579557,17.5,,,,,,,
2023-03-20,SELL_CALL,29,0.4063500067591667,16.0,2754.4307613595392,17.5,2023-03-24,4.0,9.375,print,0.0,1.0,
2023-03-24,CALL_EXPIRED,29,16.56,16.56,2754.4307613595392,17.5,,,,,,,
2023-03-27,BUY_SHARES,100,16.68,16.68,1085.9307613595392,,,,,,,,
2023-03-27,ADD_PUT,1,1.0399999618530273,,979.3047652467158,13.0,2023-05-19,,,,,,
2023-03-27,SELL_CALL,30,0.3874499966204166,16.68,2122.1547551079657,17.5,2023-03-31,4.0,4.916067146282975,print,0.0,1.0,
2023-03-31,CALL_ASSIGNED,30,18.28,18.28,54607.154755107964,17.5,,,,,,,0.7800000000000011
2023-04-03,BUY_SHARES,3000,17.76,17.76,1312.1547551079566,,,,,,,,
2023-04-03,SELL_CALL,30,0.32130000337958337,17.76,2256.5547652467067,18.5,2023-04-06,3.0,4.166666666666657,print,0.0,0.0,
2023-04-06,CALL_EXPIRED,30,15.66,15.66,2256.5547652467067,18.5,,,,,,,
2023-04-10,BUY_SHARES,100,15.55,15.55,701.0547652467067,,,,,,,,
2023-04-10,ADD_PUT,1,0.8899999856948853,,609.7137667043978,13.0,2023-05-19,,,,,,
2023-04-10,SELL_CALL,31,0.047250000704079864,15.55,736.0387688870454,18.5,2023-04-14,4.0,18.971061093247584,print,0.0,1.0,
2023-04-14,CALL_EXPIRED,31,15.58,15.58,736.0387688870454,18.5,,,,,,,
2023-04-17,SELL_CALL,31,0.01889999957755208,15.17,774.4787675774569,18.5,2023-04-21,4.0,21.951219512195124,print,0.0,1.0,
2023-04-21,CALL_EXPIRED,31,14.85,14.85,774.4787675774569,18.5,,,,,,,
2023-04-24,SELL_CALL,31,0.00944999978877604,14.83,783.6237669226626,18.5,2023-04-28,4.0,24.747134187457856,print,0.0,1.0,
2023-04-28,CALL_EXPIRED,31,14.26,14.26,783.6237669226626,18.5,,,,,,,
2023-05-01,SELL_CALL,31,0.00944999978877604,14.53,792.7687662678684,18.5,2023-05-05,4.0,27.32278045423263,print_near,0.0,1.0,
2023-05-05,CALL_EXPIRED,31,14.49,14.49,792.7687662678684,18.5,,,,,,,
2023-05-08,SELL_CALL,31,3.211853669015884e-07,14.13,772.6197619425058,18.5,2023-05-12,4.0,30.927105449398436,model,0.0,1.0,
2023-05-12,CALL_EXPIRED,31,14.01,14.01,772.6197619425058,18.5,,,,,,,
2023-05-15,SELL_CALL,31,2.0790570101435267e-07,14.06,752.4704064501789,18.5,2023-05-19,4.0,31.578947368421048,model,0.0,1.0,
2023-05-19,CALL_EXPIRED,31,17.37,17.37,752.4704064501789,18.5,,,,,,,
2023-05-19,PUT_EXPIRED,31,17.37,17.37,752.4704064501789,13.0,,,,,,,
2023-05-22,SELL_SHARES,-300,17.48,17.48,5994.970406450178,,,,,,,,
2023-05-22,BUY_PUT,28,2.0074300291538236,17.48,355.9663248194729,16.0,2023-08-18,88.0,8.466819221967967,,,,
2023-05-22,SELL_CALL,28,0.25515001013875005,17.48,1052.1863532079728,18.5,2023-05-26,4.0,5.835240274599539,print,0.0,1.0,
2023-05-26,CALL_ASSIGNED,28,22.91,22.91,52838.18635320797,18.5,,,,,,,4.41
2023-05-30,BUY_SHARES,2200,23.69,23.69,709.1863532079733,,,,,,,,
2023-05-30,TRIM_PUT,-6,1.2999999523162842,,1470.466325141338,16.0,2023-08-18,,,,,,
2023-05-30,SELL_CALL,22,0.7370999729633331,23.69,3077.786265660671,24.5,2023-06-02,3.0,3.4191642043056087,print,0.0,0.0,
2023-06-02,CALL_EXPIRED,22,22.02,22.02,3077.786265660671,24.5,,,,,,,
2023-06-05,BUY_SHARES,100,20.99,20.99,978.2862656606708,,,,,,,,
2023-06-05,ADD_PUT,1,1.149999976158142,,860.4512680901561,16.0,2023-08-18,,,,,,
2023-06-05,SELL_CALL,23,0.12284999549388885,20.99,1128.0562577261005,24.5,2023-06-09,4.0,16.72224868985232,print_near,0.0,1.0,
2023-06-09,CALL_EXPIRED,23,22.42,22.42,1128.0562577261005,24.5,,,,,,,
2023-06-12,SELL_CALL,23,0.6709499797224998,23.48,2656.29121108785,24.5,2023-06-16,4.0,4.344122657580918,print,0.0,1.0,
2023-06-16,CALL_ASSIGNED,23,25.18,25.18,58994.79121108785,24.5,,,,,,,0.6799999999999997
2023-06-20,BUY_SHARES,2300,24.66,24.66,2265.2912110878533,,,,,,,,
2023-06-20,SELL_CALL,23,0.3874499966204166,24.66,3141.4762033148118,26.0,2023-06-23,3.0,5.43390105433901,print,0.0,0.0,
2023-06-23,CALL_EXPIRED,23,21.86,21.86,3141.4762033148118,26.0,,,,,,,
2023-06-26,BUY_SHARES,100,23.27,23.27,813.9762033148118,,,,,,,,
2023-06-26,ADD_PUT,1,0.49000000953674316,,763.3952023430177,16.0,2023-08-18,,,,,,
2023-06-26,SELL_CALL,24,0.08505000337958335,23.27,951.9152104540177,26.0,2023-06-30,4.0,11.731843575418997,print,0.0,1.0,
2023-06-30,CALL_EXPIRED,24,24.87,24.87,951.9152104540177,26.0,,,,,,,
2023-07-03,SELL_CALL,24,0.3780000056326389,25.28,1843.5152239723511,26.0,2023-07-07,4.0,2.84810126582278,print,0.0,1.0,
2023-07-07,CALL_EXPIRED,24,22.95,22.95,1843.5152239723511,26.0,,,,,,,
2023-07-10,SELL_CALL,24,0.11339999746531247,23.44,2100.075217889101,26.0,2023-07-14,4.0,10.921501706484635,print,0.0,1.0,
2023-07-14,CALL_ASSIGNED,24,26.27,26.27,64488.0752178891,26.0,,,,,,,0.2699999999999996
2023-07-17,BUY_SHARES,2400,26.39,26.39,1140.075217889098,,,,,,,,
2023-07-17,SELL_CALL,24,0.633150015771389,26.39,2644.0352557404317,27.0,2023-07-21,4.0,2.3114816218264473,print,0.0,0.0,
2023-07-21,CALL_EXPIRED,24,24.94,24.94,2644.0352557404317,27.0,,,,,,,
2023-07-24,BUY_SHARES,100,24.69,24.69,174.5352557404317,,,,,,,,
2023-07-24,ADD_PUT,1,0.10999999940395355,,162.67625580116882,16.0,2023-08-18,,,,,,
2023-07-24,SELL_CALL,25,0.22679999493062494,24.69,713.4262431277313,27.0,2023-07-28,4.0,9.356014580801938,print,0.0,1.0,
2023-07-28,CALL_ASSIGNED,25,28.17,28.17,68200.92624312773,27.0,,,,,,,1.1700000000000017
2023-07-31,BUY_SHARES,2400,28.22,28.22,460.92624312773114,,,,,,,,
2023-07-31,TRIM_PUT,-1,0.03999999910593033,,464.2002430400229,16.0,2023-08-18,,,,,,
2023-07-31,SELL_CALL,24,0.6614999887347222,28.22,2036.2002160033562,29.0,2023-08-04,4.0,2.763997165131117,print,0.0,0.0,
2023-08-04,CALL_EXPIRED,24,24.89,24.89,2036.2002160033562,29.0,,,,,,,
2023-08-07,SELL_CALL,24,0.06615000028163194,25.3,2179.360216679273,29.0,2023-08-11,4.0,14.624505928853752,print,0.0,1.0,
2023-08-11,CALL_EXPIRED,24,21.16,21.16,2179.360216679273,29.0,,,,,,,
2023-08-14,SELL_CALL,24,0.00944999978877604,21.53,2186.4402161723356,29.0,2023-08-18,4.0,34.695773339526234,print_near,0.0,1.0,
2023-08-18,CALL_EXPIRED,24,20.18,20.18,2186.4402161723356,29.0,,,,,,,
2023-08-18,PUT_EXPIRED,24,20.18,20.18,2186.4402161723356,16.0,,,,,,,
2023-08-21,SELL_SHARES,-300,21.07,21.07,8505.940216172336,,,,,,,,
2023-08-21,BUY_PUT,21,3.0875699708461757,21.07,2008.3932773953666,20.0,2023-11-17,88.0,5.078310393925013,,,,
2023-08-21,SELL_CALL,21,0.028349999366328118,21.07,2054.2782760646555,29.0,2023-08-25,4.0,37.63644992880873,print_near,0.0,1.0,
2023-08-25,CALL_EXPIRED,21,20.64,20.64,2054.2782760646555,29.0,,,,,,,
2023-08-28,SELL_CALL,21,0.00944999978877604,21.21,2060.473275621085,29.0,2023-09-01,4.0,36.72795851013672,print_near,0.0,1.0,
2023-09-01,CALL_EXPIRED,21,24.04,24.04,2060.473275621085,29.0,,,,,,,
2023-09-05,SELL_CALL,21,0.012679055910001328,23.51,2073.449293032088,29.0,2023-09-08,3.0,23.351765206295187,model,0.0,1.0,
2023-09-08,CALL_EXPIRED,21,21.48,21.48,2073.449293032088,29.0,,,,,,,
2023-09-11,SELL_CALL,21,0.00944999978877604,21.07,2079.6442925885176,29.0,2023-09-15,4.0,37.63644992880873,print_near,0.0,1.0,
