entry_date,expiration,dte,spot_entry,S_exp,k_short,k_long,width,width_pct,short_delta,credit,credit_pct_width,max_loss_share,pnl_share,ror,breach,max_loss_hit,win,move_pct,year
2024-09-09,2024-09-20,11,27.43,33.550000000000004,28.0,29.0,1.0,0.03645643456069996,0.4983,0.3460000000000001,0.3460000000000001,0.6539999999999999,-0.6539999999999999,-1.0,True,True,False,0.2231133795114839,2024
2024-09-23,2024-10-04,11,33.92,36.68,34.0,35.0,1.0,0.029481132075471695,0.5309,0.4019999999999999,0.4019999999999999,0.5980000000000001,-0.5980000000000001,-1.0,True,True,False,0.08136792452830188,2024
2024-10-07,2024-10-18,11,36.41,35.27,37.0,38.0,1.0,0.027464982147761607,0.4986,0.39400000000000013,0.39400000000000013,0.6059999999999999,0.39400000000000013,0.6501650165016505,False,False,True,-0.03131007964844801,2024
2024-10-21,2024-11-01,11,35.09,30.83,36.0,37.0,1.0,0.02849814762040467,0.476,0.3679999999999999,0.3679999999999999,0.6320000000000001,0.3679999999999999,0.5822784810126579,False,False,True,-0.12140210886292402,2024
2024-11-04,2024-11-15,11,30.35,26.66,31.0,32.0,1.0,0.032948929159802305,0.4978,0.3780000000000001,0.3780000000000001,0.6219999999999999,0.3780000000000001,0.6077170418006433,False,False,True,-0.12158154859967052,2024
2024-11-18,2024-11-29,11,27.67,28.06,28.0,29.0,1.0,0.03614022406938923,0.505,0.3380000000000001,0.3380000000000001,0.6619999999999999,0.27800000000000136,0.41993957703927703,True,False,True,0.014094687387061766,2024
2024-12-02,2024-12-13,11,30.200000000000003,30.700000000000003,31.0,32.0,1.0,0.03311258278145695,0.4548,0.20599999999999996,0.20599999999999996,0.794,0.20599999999999996,0.25944584382871533,False,False,True,0.01655629139072845,2024
2024-12-16,2024-12-27,11,32.51,29.69,33.0,34.0,1.0,0.030759766225776686,0.488,0.3780000000000001,0.3780000000000001,0.6219999999999999,0.3780000000000001,0.6077170418006433,False,False,True,-0.08674254075669019,2024
2024-12-30,2025-01-10,11,27.94,28.06,28.0,29.0,1.0,0.03579098067287043,0.5261,0.41400000000000015,0.41400000000000015,0.5859999999999999,0.3540000000000014,0.6040955631399343,True,False,True,0.0042949176807443035,2024
2025-01-13,2025-01-24,11,27.85,32.65,28.0,29.0,1.0,0.03590664272890485,0.5228,0.4119999999999999,0.4119999999999999,0.5880000000000001,-0.5880000000000001,-1.0,True,True,False,0.1723518850987431,2025
2025-01-27,2025-02-07,11,25.06,26.33,26.0,27.0,1.0,0.03990422984836393,0.4803,0.3800000000000001,0.3800000000000001,0.6199999999999999,0.05000000000000182,0.08064516129032553,True,False,True,0.05067837190742219,2025
2025-02-10,2025-02-21,11,27.35,28.81,28.0,29.0,1.0,0.03656307129798903,0.4553,0.3720000000000001,0.3720000000000001,0.6279999999999999,-0.4379999999999986,-0.697452229299361,True,False,False,0.05338208409506384,2025
2025-02-24,2025-03-07,11,26.76,20.88,27.0,28.0,1.0,0.03736920777279521,0.5188,0.46599999999999997,0.46599999999999997,0.534,0.46599999999999997,0.8726591760299625,False,False,True,-0.21973094170403595,2025
