structure,entry_date,expiration,dte,spot_entry,exit_date,S_exit,exit_kind,k_lo,k_hi,width,width_pct,primary_delta,net,net_pct_width,max_loss_share,pnl_share,ror,win,move_pct,year
bull_put,2024-12-30,2025-01-10,11,27.94,2025-01-10,28.06,expiry,25.0,26.0,1.0,0.03579098067287043,-0.2822,0.238,0.238,0.762,0.238,0.3123359580052493,True,0.0042949176807443035,2024
bull_put,2025-01-13,2025-01-24,11,27.85,2025-01-24,32.65,expiry,25.0,26.0,1.0,0.03590664272890485,-0.3158,0.29400000000000015,0.29400000000000015,0.7059999999999998,0.29400000000000015,0.41643059490085016,True,0.1723518850987431,2025
bull_put,2025-01-27,2025-02-07,11,25.06,2025-02-07,26.33,expiry,22.0,23.0,1.0,0.03990422984836393,-0.3113,0.24,0.24,0.76,0.24,0.3157894736842105,True,0.05067837190742219,2025
bull_put,2025-02-10,2025-02-21,11,27.35,2025-02-21,28.81,expiry,25.0,26.0,1.0,0.03656307129798903,-0.324,0.25,0.25,0.75,0.25,0.3333333333333333,True,0.05338208409506384,2025
bull_put,2025-02-24,2025-03-07,11,26.76,2025-03-07,20.88,expiry,24.0,25.0,1.0,0.03736920777279521,-0.3227,0.2659999999999999,0.2659999999999999,0.7340000000000001,-0.7340000000000001,-1.0,False,-0.21973094170403595,2025
bull_put,2025-03-10,2025-03-21,11,17.99,2025-03-21,19.28,expiry,15.0,16.0,1.0,0.05558643690939411,-0.2859,0.276,0.276,0.724,0.276,0.3812154696132597,True,0.07170650361311859,2025
bull_put,2025-03-24,2025-04-04,11,21.0,2025-04-04,8.73,expiry,18.0,19.0,1.0,0.047619047619047616,-0.2566,0.22000000000000003,0.22000000000000003,0.78,-0.78,-1.0,False,-0.5842857142857143,2025
bull_put,2025-04-07,2025-04-17,10,9.15,2025-04-17,9.2,expiry,7.0,8.0,1.0,0.1092896174863388,-0.2936,0.29800000000000004,0.29800000000000004,0.702,0.29800000000000004,0.4245014245014246,True,0.005464480874316724,2025
bull_put,2025-04-21,2025-05-02,11,8.71,2025-05-02,13.29,expiry,7.0,8.0,1.0,0.11481056257175659,-0.33099,0.31600000000000006,0.31600000000000006,0.6839999999999999,0.31600000000000006,0.4619883040935674,True,0.525832376578645,2025
bull_put,2025-05-05,2025-05-16,11,13.05,2025-05-16,18.39,expiry,11.0,12.0,1.0,0.07662835249042145,-0.3069,0.266,0.266,0.734,0.266,0.36239782016348776,True,0.40919540229885065,2025
bull_put,2025-05-19,2025-05-30,11,18.06,2025-05-30,16.17,expiry,16.0,17.0,1.0,0.05537098560354375,-0.3284,0.286,0.286,0.714,-0.5439999999999983,-0.7619047619047595,False,-0.10465116279069753,2025
bull_put,2025-06-02,2025-06-13,11,16.9,2025-06-13,20.04,expiry,15.0,16.0,1.0,0.0591715976331361,-0.3371,0.27399999999999997,0.27399999999999997,0.726,0.27399999999999997,0.3774104683195592,True,0.1857988165680473,2025
bull_put,2025-06-16,2025-06-27,11,21.9,2025-06-27,25.11,expiry,19.0,20.0,1.0,0.04566210045662101,-0.2681,0.20800000000000007,0.20800000000000007,0.7919999999999999,0.20800000000000007,0.26262626262626276,True,0.14657534246575343,2025
bull_put,2025-06-30,2025-07-11,11,25.11,2025-07-11,27.29,expiry,23.0,24.0,1.0,0.039824771007566706,-0.3477,0.30800000000000005,0.30800000000000005,0.692,0.30800000000000005,0.44508670520231225,True,0.08681800079649538,2025
bull_put,2025-07-14,2025-07-25,11,26.5,2025-07-25,25.6,expiry,24.0,25.0,1.0,0.03773584905660377,-0.3222,0.274,0.274,0.726,0.274,0.37741046831955927,True,-0.03396226415094339,2025
bull_put,2025-07-28,2025-08-08,11,26.88,2025-08-08,25.71,expiry,24.0,25.0,1.0,0.03720238095238095,-0.2846,0.22199999999999998,0.22199999999999998,0.778,0.22199999999999998,0.2853470437017994,True,-0.0435267857142857,2025
bull_put,2025-08-11,2025-08-22,11,25.61,2025-08-22,27.45,expiry,23.0,24.0,1.0,0.03904724716907458,-0.3013,0.23199999999999998,0.23199999999999998,0.768,0.23199999999999998,0.3020833333333333,True,0.07184693479109727,2025
bull_put,2025-08-25,2025-09-05,11,27.3,2025-09-05,26.45,expiry,25.0,26.0,1.0,0.03663003663003663,-0.3266,0.02200000000000002,0.02200000000000002,0.978,0.02200000000000002,0.022494887525562394,True,-0.031135531135531136,2025
