date,open,close
2025-07-22,27.12,26.39
2025-07-23,25.655,25.75
2025-07-24,25.5,25.65
2025-07-25,25.200000000000003,25.62
2025-07-28,26.43,26.975
2025-07-29,27.485,27.07
2025-07-30,27.71,27.66
2025-07-31,26.7,24.979999999999997
2025-08-01,23.58,24.145
2025-08-04,24.59,25.05
2025-08-05,25.33,24.525
2025-08-06,23.825,23.990000000000002
2025-08-07,25.535,25.07
2025-08-08,25.13,25.740000000000002
2025-08-11,26.15,25.622500000000002
2025-08-12,25.94,28.08
2025-08-13,28.73,29.32
2025-08-14,28.2,29.509999999999998
2025-08-15,28.67,27.405
2025-08-18,27.197499999999998,27.58
2025-08-19,27.46,26.229999999999997
2025-08-20,26.04,25.86
2025-08-21,25.380000000000003,25.41
2025-08-22,25.58,27.490000000000002
2025-08-25,27.325,27.36
2025-08-26,27.79,28.005000000000003
2025-08-27,27.59,28.23
2025-08-28,28.63,28.6175
2025-08-29,27.22,26.009999999999998
2025-09-02,24.16,25.265
2025-09-03,25.1875,24.91
2025-09-04,24.38,25.71
2025-09-05,26.79,26.47
2025-09-08,26.9775,27.075
2025-09-09,27.23,27.21
2025-09-10,28.19,28.65
2025-09-11,29.19,29.21
2025-09-12,29.36,29.33
2025-09-15,29.13,30.0
2025-09-16,30.35,30.55
2025-09-17,30.2,30.415
2025-09-18,32.65,33.64
2025-09-19,33.23,32.985
2025-09-22,33.355000000000004,34.442499999999995
2025-09-23,34.745000000000005,34.335
2025-09-24,33.93,34.16
2025-09-25,32.46,33.83
2025-09-26,33.865,34.05
2025-09-29,35.114999999999995,34.06
2025-09-30,34.04,34.9
2025-10-01,34.305,36.95
2025-10-02,38.89,39.07
2025-10-03,39.5,38.275
2025-10-06,42.69,41.75
2025-10-07,42.91,38.870000000000005
2025-10-08,39.01,42.86
2025-10-09,42.665,42.185
2025-10-10,42.394999999999996,34.44
2025-10-13,38.315,39.195
2025-10-14,36.835,36.685
2025-10-15,39.42,39.980000000000004
2025-10-16,41.415,40.46
2025-10-17,39.7,40.272499999999994
2025-10-20,41.7,42.34
2025-10-21,41.85,41.6275
2025-10-22,40.165,
2025-10-23,37.94,41.24
2025-10-24,43.36750000000001,43.24
2025-10-27,45.59,46.935
2025-10-28,46.51,47.0
2025-10-29,49.54,49.41
2025-10-30,48.55,47.58
2025-10-31,48.62,47.82
2025-11-03,49.715,48.64
2025-11-04,45.057500000000005,42.82
2025-11-05,43.6,46.965
2025-11-06,46.515,43.105000000000004
2025-11-07,41.15,41.49
2025-11-10,45.105000000000004,45.1
2025-11-11,43.695,42.0
2025-11-12,44.015,43.665
2025-11-13,42.21,39.165
2025-11-14,35.8125,38.79
2025-11-17,38.12,36.790000000000006
2025-11-18,35.572500000000005,34.46
2025-11-19,34.775,36.12
2025-11-20,38.8525,30.814999999999998
2025-11-21,30.97,31.73
2025-11-24,33.15,36.09
2025-11-25,34.4725,36.19
2025-11-26,37.47,39.290000000000006
2025-11-28,39.56,
2025-12-01,39.73,41.515
2025-12-02,42.81,43.87
2025-12-03,44.34,46.605000000000004
2025-12-04,45.845,45.1875
2025-12-05,46.62,46.565
2025-12-08,47.75,47.75
2025-12-09,47.07,47.8
2025-12-10,,49.77
2025-12-11,47.755,48.82
2025-12-12,46.705,41.67
2025-12-15,43.1,41.144999999999996
2025-12-16,40.8875,40.58
2025-12-17,41.01,35.97
2025-12-18,39.62,
2025-12-19,39.94,41.74
2025-12-22,44.28,43.19
2025-12-23,42.72,43.72
2026-01-02,45.44,47.3
2026-01-05,50.45,49.169999999999995
2026-01-06,51.2425,54.1
2026-01-07,52.2075,
2026-01-08,51.58,49.69
2026-01-09,50.945,54.12
2026-01-12,52.8,54.76
2026-01-13,55.599999999999994,56.05
2026-01-14,54.8025,55.22
2026-01-15,60.905,58.4
2026-01-16,61.5,60.769999999999996
2026-01-20,58.315,57.95
2026-01-21,60.24,63.63
2026-01-22,66.42500000000001,63.69
2026-01-23,62.0,61.53
2026-01-26,60.42,60.67
2026-01-27,63.230000000000004,64.98
2026-01-28,69.67,70.09
2026-01-29,70.925,
2026-01-30,67.29,61.735
2026-02-02,60.68,65.07
2026-02-03,66.3175,61.14
2026-02-04,58.769999999999996,53.21
2026-02-05,51.165000000000006,53.08
2026-02-06,56.15,61.870000000000005
2026-02-09,60.17,64.185
2026-02-10,64.26,63.31
2026-02-11,67.10249999999999,68.24
2026-02-12,69.53,63.3
2026-02-13,63.85,64.43
2026-02-17,61.79,64.22
2026-02-18,65.4,66.095
2026-02-19,64.84,
2026-02-20,64.57,67.12
2026-02-23,66.2775,65.73
2026-02-24,68.03,68.57
2026-02-25,70.72999999999999,71.83500000000001
2026-02-26,70.725,
2026-02-27,61.57,62.7
2026-03-02,58.474999999999994,62.73
2026-03-03,54.870000000000005,53.44
2026-03-04,56.15,
2026-03-05,55.815,54.44
2026-03-06,50.555,47.9
2026-03-09,45.99,53.3
2026-03-10,53.730000000000004,54.48
2026-03-11,55.9,
2026-03-12,53.599999999999994,50.275000000000006
2026-03-13,52.24,50.6
2026-03-16,54.2,53.7
2026-03-17,54.845,54.88
2026-03-18,55.53,54.224999999999994
2026-03-19,49.3675,
2026-03-20,54.85,50.9125
2026-03-23,54.14,53.15
2026-03-24,52.275,55.0
2026-03-25,56.59,
2026-03-26,54.2,49.15
2026-03-27,48.25,46.620000000000005
2026-03-30,47.9,40.735
2026-03-31,42.82,47.95
2026-04-01,49.97,52.33
2026-04-02,47.0475,52.75
2026-04-06,54.2,54.760000000000005
2026-04-07,54.42,56.43
2026-04-08,66.35,67.45
2026-04-09,68.42,71.93
2026-04-10,75.005,76.6
2026-04-13,75.97,80.54499999999999
2026-04-14,83.385,85.31
2026-04-15,84.7,85.72
2026-04-16,84.77,88.44
2026-04-17,92.83500000000001,94.45
2026-04-20,95.55,95.765
2026-04-21,98.215,97.345
2026-04-22,103.19,
2026-04-23,109.28,112.66
2026-04-24,126.385,128.14499999999998
2026-04-27,128.29,123.25
2026-04-28,108.63,109.67
2026-04-29,114.3,117.42500000000001
2026-04-30,122.17,127.095
2026-05-01,123.37,130.495
2026-05-04,131.785,127.51
2026-05-05,135.265,144.11
2026-05-06,157.535,164.84
2026-05-07,158.59,152.35
2026-05-08,163.325,176.52499999999998
2026-05-11,182.885,190.44
2026-05-12,175.345,172.5
2026-05-13,183.14999999999998,184.25
2026-05-14,180.6,187.4
2026-05-15,166.0,164.91
2026-05-18,171.83499999999998,151.74
2026-05-19,142.2,151.67
2026-05-20,162.9,172.465
2026-05-21,172.55,
2026-05-22,185.48,190.805
2026-05-26,211.43,226.29
2026-05-27,236.02,
2026-05-28,219.49,224.86
2026-05-29,231.24,223.85
2026-06-01,218.3,226.2825
2026-06-02,243.4,266.58
2026-06-03,280.41,281.85
2026-06-04,241.47,262.93
2026-06-05,230.35,185.5125
2026-06-08,209.2,211.83
2026-06-09,225.48000000000002,198.04000000000002
2026-06-10,194.13,180.735
2026-06-11,194.175,224.29000000000002
2026-06-12,218.43,235.4
2026-06-15,266.35,272.745
2026-06-16,267.255,228.485
2026-06-17,245.79,234.31
2026-06-18,266.765,280.52
2026-06-22,297.21500000000003,299.105
2026-06-23,236.73000000000002,230.64
2026-06-24,232.23000000000002,225.85
2026-06-25,265.6,252.73000000000002
2026-06-26,223.33499999999998,214.76
2026-06-29,217.095,236.1
2026-06-30,243.47500000000002,268.45000000000005
2026-07-01,237.935,217.3175
2026-07-02,215.97500000000002,180.535
2026-07-06,196.7,195.24
2026-07-07,166.445,162.95
2026-07-08,164.7575,174.87
2026-07-09,198.60000000000002,191.8
2026-07-10,184.49,191.82999999999998
2026-07-13,173.76,165.14
2026-07-14,185.21,176.89
2026-07-15,180.815,165.57
2026-07-16,151.48,141.44
2026-07-17,125.6,135.76999999999998
